# Created At: Thu Sep 25 2025 09:26:39 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=LDHB%2CPDHB%2CGSR%2CPDP1%2CFOXM1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
ureter,mononuclear phagocyte,84,,PDHB,,,
ureter,mononuclear phagocyte,84,,GSR,,,
ureter,mononuclear phagocyte,84,,PDP1,,,
ureter,mononuclear phagocyte,84,,FOXM1,,,
ureter,lymphocyte,7639,7.65%,LDHB,1.895360854065534,0.18955288327053363,3193
ureter,lymphocyte,7639,0.67%,PDHB,1.5871702581113767,0.0746783952823991,281
ureter,lymphocyte,7639,0.23%,GSR,1.563916658100329,0.06601088423495842,95
ureter,lymphocyte,7639,0.27%,PDP1,1.614225251334054,0.08476283177974053,112
ureter,lymphocyte,7639,0.01%,FOXM1,1.9098072052001953,0.19493759393879126,5
ureter,myeloid leukocyte,332,0.56%,LDHB,2.063625237880609,0.252271490493289,234
ureter,myeloid leukocyte,332,0.03%,PDHB,1.5189607793634587,0.049254099246221095,11
ureter,myeloid leukocyte,332,0.01%,GSR,1.6236780166625977,0.08828624096692406,5
ureter,myeloid leukocyte,332,0.01%,PDP1,1.589889367421468,0.07569191189802929,3
ureter,myeloid leukocyte,332,,FOXM1,,,
ureter,mononuclear cell,7723,7.83%,LDHB,1.9003353591503518,0.19140707263294304,3269
ureter,mononuclear cell,7723,0.67%,PDHB,1.5871702581113767,0.0746783952823991,281
ureter,mononuclear cell,7723,0.23%,GSR,1.563916658100329,0.06601088423495842,95
ureter,mononuclear cell,7723,0.27%,PDP1,1.614225251334054,0.08476283177974053,112
ureter,mononuclear cell,7723,0.01%,FOXM1,1.9098072052001953,0.19493759393879126,5
ureter,lymphocyte of B lineage,568,0.21%,LDHB,1.7210995067249646,0.1245989771012226,88
ureter,lymphocyte of B lineage,568,0.02%,PDHB,1.6996524810791016,0.11660484579974911,10
ureter,lymphocyte of B lineage,568,0.00%,GSR,1.4591985940933228,0.026978434368438504,1
ureter,lymphocyte of B lineage,568,0.01%,PDP1,1.5142583847045898,0.04750133590481124,6
ureter,lymphocyte of B lineage,568,,FOXM1,,,
ureter,mature T cell,4021,3.12%,LDHB,1.791238764280914,0.15074257591760595,1302
ureter,mature T cell,4021,0.39%,PDHB,1.5860095140410633,0.07424574132568217,164
ureter,mature T cell,4021,0.14%,GSR,1.5896166082014118,0.0755902440465136,57
ureter,mature T cell,4021,0.17%,PDP1,1.6290805097939312,0.09029995793450361,69
ureter,mature T cell,4021,0.00%,FOXM1,2.3580126762390137,0.36200101078206043,2
ureter,precursor cell,10339,20.87%,LDHB,2.076107316294617,0.25692404117348633,8713
ureter,precursor cell,10339,0.08%,PDHB,1.6009693145751953,0.07982183433216268,32
ureter,precursor cell,10339,0.11%,GSR,1.5661614459493887,0.06684760299986542,46
ureter,precursor cell,10339,0.04%,PDP1,1.5631150139702692,0.06571208063680123,18
ureter,precursor cell,10339,0.00%,FOXM1,1.7710410356521606,0.14321410566182807,2
ureter,mast cell,249,0.38%,LDHB,2.041639690157733,0.2440766313023884,158
ureter,mast cell,249,0.03%,PDHB,1.5189607793634587,0.049254099246221095,11
ureter,mast cell,249,0.01%,GSR,1.6236780166625977,0.08828624096692406,5
ureter,mast cell,249,0.01%,PDP1,1.589889367421468,0.07569191189802929,3
ureter,mast cell,249,,FOXM1,,,
ureter,epithelial cell,25968,45.56%,LDHB,2.0863987015717815,0.26076003626847855,19023
ureter,epithelial cell,25968,0.45%,PDHB,1.6857123553434157,0.11140882480689786,187
ureter,epithelial cell,25968,0.50%,GSR,1.6149232410249257,0.08502299938190774,210
ureter,epithelial cell,25968,0.20%,PDP1,1.641676061293658,0.09499480439787375,85
ureter,epithelial cell,25968,0.01%,FOXM1,1.7374796867370605,0.13070450016631605,3
ureter,urothelial cell,24813,44.43%,LDHB,2.0755676496550053,0.2567228866615592,18551
ureter,urothelial cell,24813,0.36%,PDHB,1.625881877166546,0.08910770453626018,151
ureter,urothelial cell,24813,0.48%,GSR,1.6036105014310025,0.08080630625221753,202
ureter,urothelial cell,24813,0.17%,PDP1,1.6099813249376085,0.08318095719222544,72
ureter,urothelial cell,24813,0.01%,FOXM1,1.7374796867370605,0.13070450016631605,3
ureter,intermediate cell of urothelium,9090,20.02%,LDHB,2.123314144736842,0.2745198416879542,8360
ureter,intermediate cell of urothelium,9090,0.08%,PDHB,1.6664700227625229,0.10423646740227328,34
ureter,intermediate cell of urothelium,9090,0.03%,GSR,1.569878033229283,0.06823291801740924,14
ureter,intermediate cell of urothelium,9090,0.01%,PDP1,1.5900993347167969,0.07577017478424904,4
ureter,intermediate cell of urothelium,9090,,FOXM1,,,
ureter,umbrella cell of urothelium,2456,2.23%,LDHB,1.7720112462197581,0.1435757404542473,930
ureter,umbrella cell of urothelium,2456,0.06%,PDHB,1.629691911780316,0.09052785096908318,23
ureter,umbrella cell of urothelium,2456,0.07%,GSR,1.620643207005092,0.08715505069011474,28
ureter,umbrella cell of urothelium,2456,0.02%,PDP1,1.6106189727783202,0.08341863306611678,10
ureter,umbrella cell of urothelium,2456,,FOXM1,,,
ureter,basal cell of urothelium,10257,20.69%,LDHB,2.075818693563325,0.25681646038122924,8638
ureter,basal cell of urothelium,10257,0.08%,PDHB,1.6009693145751953,0.07982183433216268,32
ureter,basal cell of urothelium,10257,0.11%,GSR,1.5661614459493887,0.06684760299986542,46
ureter,basal cell of urothelium,10257,0.04%,PDP1,1.5631150139702692,0.06571208063680123,18
ureter,basal cell of urothelium,10257,0.00%,FOXM1,1.7710410356521606,0.14321410566182807,2
ureter,endothelial cell,707,0.25%,LDHB,1.6502194359188989,0.09817924869516613,105
ureter,endothelial cell,707,0.03%,PDHB,1.7125279562813895,0.12140403059280735,14
ureter,endothelial cell,707,0.01%,GSR,1.607466697692871,0.08224365890664379,3
ureter,endothelial cell,707,0.01%,PDP1,1.524941126505534,0.051483204627617546,3
ureter,endothelial cell,707,,FOXM1,,,
ureter,monocyte,82,0.18%,LDHB,2.1093516031901043,0.2693154654602215,75
ureter,monocyte,82,,PDHB,,,
ureter,monocyte,82,,GSR,,,
ureter,monocyte,82,,PDP1,,,
ureter,monocyte,82,,FOXM1,,,
ureter,smooth muscle cell,600,0.39%,LDHB,1.7588193939953316,0.1386586297773156,164
ureter,smooth muscle cell,600,0.03%,PDHB,1.5699147311123935,0.06824659672982915,11
ureter,smooth muscle cell,600,0.01%,GSR,1.5355984369913738,0.0554555941212072,3
ureter,smooth muscle cell,600,0.01%,PDP1,1.511479091644287,0.046465386490836424,5
ureter,smooth muscle cell,600,,FOXM1,,,
ureter,leukocyte,12479,9.30%,LDHB,1.8841360918582561,0.1853689826964181,3882
ureter,leukocyte,12479,0.82%,PDHB,1.5888861603051687,0.07531797802287601,341
ureter,leukocyte,12479,0.50%,GSR,1.6213537307012649,0.08741989019811008,210
ureter,leukocyte,12479,0.36%,PDP1,1.6096265139995805,0.08304870550974833,149
ureter,leukocyte,12479,0.01%,FOXM1,1.9098072052001953,0.19493759393879126,5
ureter,B cell,567,0.21%,LDHB,1.7210995067249646,0.1245989771012226,88
ureter,B cell,567,0.02%,PDHB,1.6996524810791016,0.11660484579974911,10
ureter,B cell,567,0.00%,GSR,1.4591985940933228,0.026978434368438504,1
ureter,B cell,567,0.01%,PDP1,1.5142583847045898,0.04750133590481124,6
ureter,B cell,567,,FOXM1,,,
ureter,T cell,7071,7.44%,LDHB,1.9002995735205315,0.19139373395240927,3105
ureter,T cell,7071,0.65%,PDHB,1.583019636653886,0.07313129903409979,271
ureter,T cell,7071,0.23%,GSR,1.56503068639877,0.06642612542683027,94
ureter,T cell,7071,0.25%,PDP1,1.6198836992371757,0.08687195293467453,106
ureter,T cell,7071,0.01%,FOXM1,1.9098072052001953,0.19493759393879126,5
ureter,mature NK T cell,960,0.46%,LDHB,1.7580497191124356,0.13837174234709965,194
ureter,mature NK T cell,960,0.12%,PDHB,1.5926872702205883,0.07673479787738384,51
ureter,mature NK T cell,960,0.03%,GSR,1.5570354461669922,0.06344599189899147,12
ureter,mature NK T cell,960,0.03%,PDP1,1.694613320486886,0.11472655684310991,14
ureter,mature NK T cell,960,,FOXM1,,,
ureter,cytotoxic T cell,3061,2.65%,LDHB,1.797049732414824,0.1529085472284164,1108
ureter,cytotoxic T cell,3061,0.27%,PDHB,1.5829956594821626,0.07312236182004689,113
ureter,cytotoxic T cell,3061,0.11%,GSR,1.598304918077257,0.07882871128585284,45
ureter,cytotoxic T cell,3061,0.13%,PDP1,1.6123994307084517,0.08408227821231291,55
ureter,cytotoxic T cell,3061,0.00%,FOXM1,2.3580126762390137,0.36200101078206043,2
ureter,fibroblast,2710,2.03%,LDHB,1.7250273864601802,0.1260630489430804,846
ureter,fibroblast,2710,0.05%,PDHB,1.6669910430908204,0.10443067171684454,20
ureter,fibroblast,2710,0.02%,GSR,1.7256629943847657,0.12629996446177724,10
ureter,fibroblast,2710,0.03%,PDP1,1.5995802198137556,0.07930406529059492,14
ureter,fibroblast,2710,0.00%,FOXM1,1.6469484567642212,0.09696002896378488,1
urinary bladder,aggregated,29834,26.00%,LDHB,1.757780778712297,0.13827149791663743,7758
urinary bladder,aggregated,29834,0.40%,PDHB,1.5641704494670285,0.06610548203803271,118
urinary bladder,aggregated,29834,1.11%,GSR,1.6395592891808712,0.09420580202130507,330
urinary bladder,aggregated,29834,0.25%,PDP1,1.5781435139973958,0.07131378058647339,75
urinary bladder,aggregated,29834,0.01%,FOXM1,1.7529489994049072,0.13647050794064663,2
urinary bladder,cell,29834,26.00%,LDHB,1.757780778712297,0.13827149791663743,7758
urinary bladder,cell,29834,0.40%,PDHB,1.5641704494670285,0.06610548203803271,118
urinary bladder,cell,29834,1.11%,GSR,1.6395592891808712,0.09420580202130507,330
urinary bladder,cell,29834,0.25%,PDP1,1.5781435139973958,0.07131378058647339,75
urinary bladder,cell,29834,0.01%,FOXM1,1.7529489994049072,0.13647050794064663,2
urinary bladder,epithelial cell,18416,20.67%,LDHB,1.7787480237554727,0.14608679653533646,6167
urinary bladder,epithelial cell,18416,0.21%,PDHB,1.5559940338134766,0.06305781746257089,64
urinary bladder,epithelial cell,18416,0.33%,GSR,1.5602806247010523,0.06465559474678795,98
urinary bladder,epithelial cell,18416,0.08%,PDP1,1.586282315461532,0.0743474249069146,23
urinary bladder,epithelial cell,18416,0.01%,FOXM1,1.7529489994049072,0.13647050794064663,2
urinary bladder,blood vessel endothelial cell,930,0.15%,LDHB,1.6196850246853298,0.0867978992882649,45
urinary bladder,blood vessel endothelial cell,930,0.00%,PDHB,1.6909770965576172,0.11337119633708365,1
urinary bladder,blood vessel endothelial cell,930,0.01%,GSR,1.7103058497111003,0.1205757660128102,3
urinary bladder,blood vessel endothelial cell,930,,PDP1,,,
urinary bladder,blood vessel endothelial cell,930,,FOXM1,,,
urinary bladder,mononuclear phagocyte,1086,0.31%,LDHB,1.631696783978006,0.09127514394367338,92
urinary bladder,mononuclear phagocyte,1086,0.00%,PDHB,2.0919370651245117,0.2628243973676299,1
urinary bladder,mononuclear phagocyte,1086,0.06%,GSR,1.6424816355985754,0.09529507292335317,17
urinary bladder,mononuclear phagocyte,1086,0.01%,PDP1,1.4696601231892903,0.030877848608355813,3
urinary bladder,mononuclear phagocyte,1086,,FOXM1,,,
urinary bladder,professional antigen presenting cell,644,0.22%,LDHB,1.6423501679391572,0.09524606987049912,66
urinary bladder,professional antigen presenting cell,644,,PDHB,,,
urinary bladder,professional antigen presenting cell,644,0.03%,GSR,1.6416133244832356,0.0949714199757989,9
urinary bladder,professional antigen presenting cell,644,0.00%,PDP1,1.5487878322601318,0.06037178899626782,1
urinary bladder,professional antigen presenting cell,644,,FOXM1,,,
urinary bladder,lymphocyte,916,0.52%,LDHB,1.7542690921139408,0.13696255726349377,154
urinary bladder,lymphocyte,916,0.03%,PDHB,1.65358304977417,0.09943299694214877,8
urinary bladder,lymphocyte,916,0.03%,GSR,1.7446554183959961,0.13337917133111396,10
urinary bladder,lymphocyte,916,0.02%,PDP1,1.617263412475586,0.08589527128354306,5
urinary bladder,lymphocyte,916,,FOXM1,,,
urinary bladder,urothelial cell,14776,20.07%,LDHB,1.7843837088238979,0.1481874331063304,5988
urinary bladder,urothelial cell,14776,0.14%,PDHB,1.5598827628202216,0.0645072963222078,43
urinary bladder,urothelial cell,14776,0.28%,GSR,1.5520014081682478,0.061569612329951694,84
urinary bladder,urothelial cell,14776,0.06%,PDP1,1.5777166154649522,0.07115465908510013,18
urinary bladder,urothelial cell,14776,0.01%,FOXM1,1.7529489994049072,0.13647050794064663,2
urinary bladder,myeloid leukocyte,939,0.21%,LDHB,1.6500353813171387,0.09811064446643034,64
urinary bladder,myeloid leukocyte,939,0.01%,PDHB,2.095479965209961,0.2641449724878702,2
urinary bladder,myeloid leukocyte,939,0.06%,GSR,1.622225867377387,0.08774496907929734,18
urinary bladder,myeloid leukocyte,939,0.01%,PDP1,1.43009614944458,0.016130833980512897,2
urinary bladder,myeloid leukocyte,939,,FOXM1,,,
urinary bladder,mononuclear cell,2002,0.82%,LDHB,1.708428979889164,0.11987618444657909,246
urinary bladder,mononuclear cell,2002,0.03%,PDHB,1.7022890514797635,0.11758759698942446,9
urinary bladder,mononuclear cell,2002,0.09%,GSR,1.6803238480179399,0.10940032088704944,27
urinary bladder,mononuclear cell,2002,0.03%,PDP1,1.561912178993225,0.06526373778034783,8
urinary bladder,mononuclear cell,2002,,FOXM1,,,
urinary bladder,lymphocyte of B lineage,101,0.03%,LDHB,1.6897690031263564,0.11292089345250582,9
urinary bladder,lymphocyte of B lineage,101,,PDHB,,,
urinary bladder,lymphocyte of B lineage,101,0.00%,GSR,1.7009743452072144,0.11709755539861506,1
urinary bladder,lymphocyte of B lineage,101,,PDP1,,,
urinary bladder,lymphocyte of B lineage,101,,FOXM1,,,
urinary bladder,endothelial cell of vascular tree,1155,0.16%,LDHB,1.6203631137279755,0.08705064915346802,47
urinary bladder,endothelial cell of vascular tree,1155,0.01%,PDHB,1.521274248758952,0.0501164182649462,3
urinary bladder,endothelial cell of vascular tree,1155,0.02%,GSR,1.6944539206368583,0.1146671423885558,7
urinary bladder,endothelial cell of vascular tree,1155,,PDP1,,,
urinary bladder,endothelial cell of vascular tree,1155,,FOXM1,,,
urinary bladder,precursor cell,5621,6.28%,LDHB,1.7180708617512674,0.12347008463915979,1874
urinary bladder,precursor cell,5621,0.02%,PDHB,1.6357532501220704,0.09278714488548635,5
urinary bladder,precursor cell,5621,0.05%,GSR,1.5969371795654297,0.07831890253986763,15
urinary bladder,precursor cell,5621,0.01%,PDP1,1.4756464958190918,0.03310919992076549,3
urinary bladder,precursor cell,5621,,FOXM1,,,
urinary bladder,mast cell,55,0.05%,LDHB,1.7669177055358887,0.14167718194601406,16
urinary bladder,mast cell,55,0.00%,PDHB,2.0990231037139893,0.26546563647588445,1
urinary bladder,mast cell,55,0.01%,GSR,1.4426194429397583,0.020798747106576365,2
urinary bladder,mast cell,55,,PDP1,,,
urinary bladder,mast cell,55,,FOXM1,,,
urinary bladder,intermediate cell of urothelium,8108,10.70%,LDHB,1.8168770980954432,0.16029896896942705,3193
urinary bladder,intermediate cell of urothelium,8108,0.11%,PDHB,1.5655494458747632,0.06661948703479634,33
urinary bladder,intermediate cell of urothelium,8108,0.24%,GSR,1.5524829273492518,0.06174909304772973,71
urinary bladder,intermediate cell of urothelium,8108,0.05%,PDP1,1.5661050081253052,0.06682656645225539,16
urinary bladder,intermediate cell of urothelium,8108,0.01%,FOXM1,1.7529489994049072,0.13647050794064663,2
urinary bladder,umbrella cell of urothelium,1489,3.17%,LDHB,1.801116395525343,0.15442434897179796,947
urinary bladder,umbrella cell of urothelium,1489,0.02%,PDHB,1.5541666348775227,0.06237667559817414,6
urinary bladder,umbrella cell of urothelium,1489,0.02%,GSR,1.555907408396403,0.0630255288380518,6
urinary bladder,umbrella cell of urothelium,1489,0.00%,PDP1,1.7744708061218262,0.1444925130233501,1
urinary bladder,umbrella cell of urothelium,1489,,FOXM1,,,
urinary bladder,basal cell of urothelium,5179,6.19%,LDHB,1.7196665842295724,0.12406487177761519,1848
urinary bladder,basal cell of urothelium,5179,0.01%,PDHB,1.52170729637146,0.050277831764950424,4
urinary bladder,basal cell of urothelium,5179,0.02%,GSR,1.5437699726649694,0.058501439740457385,7
urinary bladder,basal cell of urothelium,5179,0.00%,PDP1,1.5667470693588257,0.06706588736738373,1
urinary bladder,basal cell of urothelium,5179,,FOXM1,,,
urinary bladder,endothelial cell,3640,0.60%,LDHB,1.5902193378469798,0.07581490456613629,179
urinary bladder,endothelial cell,3640,0.07%,PDHB,1.548031216575986,0.06008976923167715,21
urinary bladder,endothelial cell,3640,0.05%,GSR,1.6099556514195033,0.0831713876846353,14
urinary bladder,endothelial cell,3640,0.02%,PDP1,1.617119026184082,0.08584145295966565,5
urinary bladder,endothelial cell,3640,,FOXM1,,,
urinary bladder,endothelial cell of artery,446,0.08%,LDHB,1.6612601280212402,0.10229453926191581,24
urinary bladder,endothelial cell of artery,446,,PDHB,,,
urinary bladder,endothelial cell of artery,446,0.01%,GSR,1.7945481538772583,0.15197611269784522,2
urinary bladder,endothelial cell of artery,446,,PDP1,,,
urinary bladder,endothelial cell of artery,446,,FOXM1,,,
urinary bladder,vein endothelial cell,484,0.07%,LDHB,1.572170620872861,0.06908745360409249,21
urinary bladder,vein endothelial cell,484,0.00%,PDHB,1.6909770965576172,0.11337119633708365,1
urinary bladder,vein endothelial cell,484,0.00%,GSR,1.5418214797973633,0.05777516151051399,1
urinary bladder,vein endothelial cell,484,,PDP1,,,
urinary bladder,vein endothelial cell,484,,FOXM1,,,
urinary bladder,endothelial cell of lymphatic vessel,225,0.01%,LDHB,1.6356196403503418,0.0927373433849895,2
urinary bladder,endothelial cell of lymphatic vessel,225,0.01%,PDHB,1.4364228248596191,0.018489029228877442,2
urinary bladder,endothelial cell of lymphatic vessel,225,0.01%,GSR,1.6825649738311768,0.11023567467036499,4
urinary bladder,endothelial cell of lymphatic vessel,225,,PDP1,,,
urinary bladder,endothelial cell of lymphatic vessel,225,,FOXM1,,,
urinary bladder,monocyte,442,0.09%,LDHB,1.6046537252572866,0.08119515589420737,26
urinary bladder,monocyte,442,0.00%,PDHB,2.0919370651245117,0.2628243973676299,1
urinary bladder,monocyte,442,0.03%,GSR,1.6434584856033325,0.09565918248935164,8
urinary bladder,monocyte,442,0.01%,PDP1,1.43009614944458,0.016130833980512897,2
urinary bladder,monocyte,442,,FOXM1,,,
urinary bladder,dendritic cell,239,0.15%,LDHB,1.6541938781738281,0.09966067617889544,44
urinary bladder,dendritic cell,239,,PDHB,,,
urinary bladder,dendritic cell,239,0.00%,GSR,1.607361078262329,0.0822042904828035,1
urinary bladder,dendritic cell,239,0.00%,PDP1,1.5487878322601318,0.06037178899626782,1
urinary bladder,dendritic cell,239,,FOXM1,,,
urinary bladder,macrophage,405,0.07%,LDHB,1.6186629208651455,0.08641692188481469,22
urinary bladder,macrophage,405,,PDHB,,,
urinary bladder,macrophage,405,0.03%,GSR,1.6458948850631714,0.0965673222708951,8
urinary bladder,macrophage,405,,PDP1,,,
urinary bladder,macrophage,405,,FOXM1,,,
urinary bladder,smooth muscle cell,2426,0.62%,LDHB,1.6676865036423143,0.10468989661149608,185
urinary bladder,smooth muscle cell,2426,0.03%,PDHB,1.5566716194152832,0.0633103796760112,10
urinary bladder,smooth muscle cell,2426,0.36%,GSR,1.6695060010226268,0.10536809326221491,106
urinary bladder,smooth muscle cell,2426,0.01%,PDP1,1.5663576126098633,0.06692072185870859,2
urinary bladder,smooth muscle cell,2426,,FOXM1,,,
urinary bladder,vascular associated smooth muscle cell,398,0.23%,LDHB,1.705761516795439,0.11888191836207955,68
urinary bladder,vascular associated smooth muscle cell,398,0.01%,PDHB,1.4991259574890137,0.04186089829500955,4
urinary bladder,vascular associated smooth muscle cell,398,0.01%,GSR,1.480624794960022,0.03496480347380573,2
urinary bladder,vascular associated smooth muscle cell,398,0.00%,PDP1,1.403719186782837,0.0062991255499915445,1
urinary bladder,vascular associated smooth muscle cell,398,,FOXM1,,,
urinary bladder,leukocyte,2094,0.88%,LDHB,1.7120008395828363,0.12120755392657805,262
urinary bladder,leukocyte,2094,0.03%,PDHB,1.7419624328613281,0.13237539205129306,10
urinary bladder,leukocyte,2094,0.10%,GSR,1.6639304325498383,0.10328986445847284,29
urinary bladder,leukocyte,2094,0.03%,PDP1,1.561912178993225,0.06526373778034783,8
urinary bladder,leukocyte,2094,,FOXM1,,,
urinary bladder,plasma cell,31,0.01%,LDHB,1.7824463844299316,0.1474653177960472,4
urinary bladder,plasma cell,31,,PDHB,,,
urinary bladder,plasma cell,31,,GSR,,,
urinary bladder,plasma cell,31,,PDP1,,,
urinary bladder,plasma cell,31,,FOXM1,,,
urinary bladder,B cell,70,0.02%,LDHB,1.6156270980834961,0.0852853539776727,5
urinary bladder,B cell,70,,PDHB,,,
urinary bladder,B cell,70,0.00%,GSR,1.7009743452072144,0.11709755539861506,1
urinary bladder,B cell,70,,PDP1,,,
urinary bladder,B cell,70,,FOXM1,,,
urinary bladder,T cell,815,0.49%,LDHB,1.7582724735654633,0.1384547714987823,145
urinary bladder,T cell,815,0.03%,PDHB,1.65358304977417,0.09943299694214877,8
urinary bladder,T cell,815,0.03%,GSR,1.7495088577270508,0.1351882348309597,9
urinary bladder,T cell,815,0.02%,PDP1,1.617263412475586,0.08589527128354306,5
urinary bladder,T cell,815,,FOXM1,,,
urinary bladder,mature NK T cell,79,0.01%,LDHB,1.687034010887146,0.11190145665834242,4
urinary bladder,mature NK T cell,79,,PDHB,,,
urinary bladder,mature NK T cell,79,,GSR,,,
urinary bladder,mature NK T cell,79,,PDP1,,,
urinary bladder,mature NK T cell,79,,FOXM1,,,
urinary bladder,granulocyte,37,,LDHB,,,
urinary bladder,granulocyte,37,,PDHB,,,
urinary bladder,granulocyte,37,,GSR,,,
urinary bladder,granulocyte,37,,PDP1,,,
urinary bladder,granulocyte,37,,FOXM1,,,
urinary bladder,Schwann cell,64,0.01%,LDHB,1.56321382522583,0.0657489113919866,2
urinary bladder,Schwann cell,64,,PDHB,,,
urinary bladder,Schwann cell,64,0.01%,GSR,1.5677931308746338,0.06745579472539547,2
urinary bladder,Schwann cell,64,,PDP1,,,
urinary bladder,Schwann cell,64,,FOXM1,,,
urinary bladder,fibroblast,6834,3.83%,LDHB,1.669992744191933,0.10554952116134556,1142
urinary bladder,fibroblast,6834,0.11%,PDHB,1.5294752681956572,0.05317325361664003,34
urinary bladder,fibroblast,6834,0.32%,GSR,1.6819986443770558,0.1100245819020301,95
urinary bladder,fibroblast,6834,0.14%,PDP1,1.5773395356677828,0.07101410694237043,42
urinary bladder,fibroblast,6834,,FOXM1,,,
uterus,aggregated,245413,58.30%,LDHB,2.100967603561669,0.2661904263537314,143079
uterus,aggregated,245413,3.05%,PDHB,1.648490029990323,0.09753463259338749,7492
uterus,aggregated,245413,0.99%,GSR,1.6474452060099132,0.0971451865124138,2421
uterus,aggregated,245413,1.25%,PDP1,1.7435853403581323,0.13298031209166708,3068
uterus,aggregated,245413,0.07%,FOXM1,1.5900490802267324,0.07575144300303623,184
uterus,cell,245413,58.30%,LDHB,2.100967603561669,0.2661904263537314,143079
uterus,cell,245413,3.05%,PDHB,1.648490029990323,0.09753463259338749,7492
uterus,cell,245413,0.99%,GSR,1.6474452060099132,0.0971451865124138,2421
uterus,cell,245413,1.25%,PDP1,1.7435853403581323,0.13298031209166708,3068
uterus,cell,245413,0.07%,FOXM1,1.5900490802267324,0.07575144300303623,184
uterus,mononuclear phagocyte,1008,0.01%,LDHB,1.6800556182861328,0.10930034135000635,17
uterus,mononuclear phagocyte,1008,0.00%,PDHB,1.838639259338379,0.1684105634279073,2
uterus,mononuclear phagocyte,1008,0.00%,GSR,1.6424436569213867,0.09528091680972156,2
uterus,mononuclear phagocyte,1008,0.00%,PDP1,2.073917933872768,0.2561079741421692,7
uterus,mononuclear phagocyte,1008,0.00%,FOXM1,1.8505176305770874,0.17283808922555557,2
uterus,professional antigen presenting cell,982,0.01%,LDHB,1.6976653337478638,0.11586415956457635,16
uterus,professional antigen presenting cell,982,0.00%,PDHB,1.838639259338379,0.1684105634279073,2
uterus,professional antigen presenting cell,982,0.00%,GSR,1.6424436569213867,0.09528091680972156,2
uterus,professional antigen presenting cell,982,0.00%,PDP1,2.073917933872768,0.2561079741421692,7
uterus,professional antigen presenting cell,982,0.00%,FOXM1,1.8505176305770874,0.17283808922555557,2
uterus,secretory cell,13176,0.96%,LDHB,1.6774697687341236,0.10833649577132556,2362
uterus,secretory cell,13176,0.06%,PDHB,1.646868896484375,0.09693037378763249,135
uterus,secretory cell,13176,0.05%,GSR,1.594160870807927,0.07728406549032137,123
uterus,secretory cell,13176,0.29%,PDP1,1.6912110063690056,0.1134583835198575,709
uterus,secretory cell,13176,0.00%,FOXM1,1.5414036342075892,0.057619414389045887,7
uterus,contractile cell,16758,1.91%,LDHB,2.112058878962959,0.27032457126141096,4684
uterus,contractile cell,16758,0.30%,PDHB,1.9588347350659014,0.21321203989717383,735
uterus,contractile cell,16758,0.07%,GSR,2.0194905598958335,0.23582079860788044,171
uterus,contractile cell,16758,0.19%,PDP1,2.130145091555382,0.2770659982824619,461
uterus,contractile cell,16758,0.00%,FOXM1,1.829047441482544,0.1648353240159027,8
uterus,lymphocyte,2218,0.10%,LDHB,1.6920623779296875,0.11377572244390288,236
uterus,lymphocyte,2218,0.02%,PDHB,1.719949161305147,0.12417019912147302,51
uterus,lymphocyte,2218,0.01%,GSR,1.6557079114412006,0.10022501460670484,19
uterus,lymphocyte,2218,0.02%,PDP1,1.6585890452067058,0.10129892396825776,48
uterus,lymphocyte,2218,0.00%,FOXM1,1.8974601030349731,0.19033535409764418,1
uterus,somatic stem cell,133,0.01%,LDHB,2.105361440907354,0.2678281785175379,23
uterus,somatic stem cell,133,0.00%,PDHB,2.5226049423217773,0.42335087849793557,4
uterus,somatic stem cell,133,0.00%,GSR,1.9391171137491863,0.2058625241013106,6
uterus,somatic stem cell,133,0.00%,PDP1,2.3102176666259764,0.3441859725240393,10
uterus,somatic stem cell,133,0.00%,FOXM1,1.9239498376846313,0.200209096985223,1
uterus,myeloid leukocyte,1181,0.01%,LDHB,1.7080512769294507,0.11973540002720268,33
uterus,myeloid leukocyte,1181,0.00%,PDHB,1.8270363807678223,0.16408572434300722,4
uterus,myeloid leukocyte,1181,0.00%,GSR,1.6102258364359539,0.08327209603146443,12
uterus,myeloid leukocyte,1181,0.00%,PDP1,2.073917933872768,0.2561079741421692,7
uterus,myeloid leukocyte,1181,0.00%,FOXM1,1.8505176305770874,0.17283808922555557,2
uterus,mature alpha-beta T cell,1986,0.09%,LDHB,1.67268203662343,0.10655192387957947,209
uterus,mature alpha-beta T cell,1986,0.02%,PDHB,1.7127481504928235,0.1214861054439822,43
uterus,mature alpha-beta T cell,1986,0.01%,GSR,1.6092989179823134,0.08292659787491283,18
uterus,mature alpha-beta T cell,1986,0.02%,PDP1,1.615939628787157,0.08540184619072179,41
uterus,mature alpha-beta T cell,1986,0.00%,FOXM1,1.8974601030349731,0.19033535409764418,1
uterus,mononuclear cell,3226,0.10%,LDHB,1.6912554714519517,0.11347495736637922,253
