# Created At: Thu Sep 25 2025 08:53:49 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=CPT1A%2CCPT2%2CSLC25A20%2CACADM%2CACADL%2CHADH%2CHADHA%2CHADHB%2CACAA2%2CPPARA%2CCD36%2CACOX1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
breast,"CD4-positive, alpha-beta T cell",44645,0.03%,CD36,1.8910965227671608,0.12299125035767848,641
breast,"CD4-positive, alpha-beta T cell",44645,0.03%,ACOX1,1.6829249103434119,0.07226426722845115,647
breast,"activated CD4-positive, alpha-beta T cell",1977,0.01%,CPT1A,1.8333869086371528,0.10892864792940829,135
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,CPT2,1.873259759718372,0.11864481153385781,31
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,SLC25A20,1.8561485044417843,0.1144751634842069,31
breast,"activated CD4-positive, alpha-beta T cell",1977,0.01%,ACADM,1.8450127803918086,0.11176162497894238,132
breast,"activated CD4-positive, alpha-beta T cell",1977,,ACADL,,,
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,HADH,1.7883035513070913,0.09794279505511862,65
breast,"activated CD4-positive, alpha-beta T cell",1977,0.02%,HADHA,1.831331356890222,0.10842775379896578,349
breast,"activated CD4-positive, alpha-beta T cell",1977,0.01%,HADHB,1.8140869140625,0.10422565078304569,147
breast,"activated CD4-positive, alpha-beta T cell",1977,0.01%,ACAA2,1.8581435124676926,0.1149613044008028,133
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,PPARA,1.8310990106491816,0.10837113597431537,42
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,CD36,1.8644737830528846,0.11650385636281009,26
breast,"activated CD4-positive, alpha-beta T cell",1977,0.00%,ACOX1,1.7846695257692922,0.09705726051944968,49
breast,CD4-positive helper T cell,26170,0.03%,CPT1A,1.6287206605423328,0.05905584734267581,688
breast,CD4-positive helper T cell,26170,0.01%,CPT2,1.6154182958238907,0.05581434470552635,131
breast,CD4-positive helper T cell,26170,0.01%,SLC25A20,1.6359509021252185,0.060817703046846944,143
breast,CD4-positive helper T cell,26170,0.04%,ACADM,1.6564014848456325,0.06580107399047787,830
breast,CD4-positive helper T cell,26170,0.00%,ACADL,1.522341251373291,0.033133453643622524,3
breast,CD4-positive helper T cell,26170,0.02%,HADH,1.642193418560606,0.062338871193718136,363
breast,CD4-positive helper T cell,26170,0.16%,HADHA,1.7042615559449548,0.07746355280280016,3647
breast,CD4-positive helper T cell,26170,0.06%,HADHB,1.656206300272744,0.06575351167196229,1352
breast,CD4-positive helper T cell,26170,0.03%,ACAA2,1.639015779563849,0.06156454832662543,695
breast,CD4-positive helper T cell,26170,0.02%,PPARA,1.6787424802164084,0.07124509818795871,387
breast,CD4-positive helper T cell,26170,0.01%,CD36,1.7760122943398178,0.09494767781719905,302
breast,CD4-positive helper T cell,26170,0.02%,ACOX1,1.6532698441537468,0.06503795992946593,387
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.01%,CPT1A,1.6863320090553977,0.073094504535403,220
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,CPT2,1.6547372000558036,0.06539552327454246,42
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,SLC25A20,1.615380385826374,0.05580510684748187,58
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.01%,ACADM,1.6643041851876796,0.06772679355549878,174
breast,"effector memory CD4-positive, alpha-beta T cell",4816,,ACADL,,,
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,HADH,1.6485750353014148,0.06389393511900132,74
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.02%,HADHA,1.718287382526851,0.08088134766978246,547
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.01%,HADHB,1.680181247084888,0.07159569499515302,268
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.01%,ACAA2,1.657796062489666,0.06614090282591618,189
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,PPARA,1.658732152247167,0.06636900793968904,91
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,CD36,1.8057002017372532,0.10218198781824876,38
breast,"effector memory CD4-positive, alpha-beta T cell",4816,0.00%,ACOX1,1.6956864158705909,0.07537397401336579,101
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,CPT1A,1.7140059873282192,0.0798380629515546,83
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,CPT2,1.8153696060180664,0.10453821546192978,14
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,SLC25A20,1.7128975608132102,0.07956796304469317,22
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.01%,ACADM,1.7357732785628146,0.08514228768407307,149
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,ACADL,2.216658353805542,0.20232372666567416,1
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.01%,HADH,1.6878762563069662,0.07347080466281047,120
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.03%,HADHA,1.7569420110788807,0.09030065641988205,641
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.03%,HADHB,1.7627232255183172,0.09170941510662739,621
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.01%,ACAA2,1.7206139293143419,0.08144827751321458,123
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,PPARA,1.7199731069068387,0.08129212275668575,73
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.01%,CD36,2.058870051457332,0.16387408188454966,260
breast,"naive thymus-derived CD4-positive, alpha-beta T cell",6491,0.00%,ACOX1,1.7709382292512175,0.0937112363487913,77
breast,mature NK T cell,2980,0.01%,CPT1A,1.7020047910653862,0.0769136273223774,157
breast,mature NK T cell,2980,0.00%,CPT2,1.7888276473335598,0.09807050608153199,23
breast,mature NK T cell,2980,0.00%,SLC25A20,1.6596187900852513,0.0665850626751574,74
breast,mature NK T cell,2980,0.00%,ACADM,1.6627124408343892,0.06733891939717672,111
breast,mature NK T cell,2980,0.00%,ACADL,1.6483033895492554,0.06382774084147001,1
breast,mature NK T cell,2980,0.00%,HADH,1.6374916197761658,0.06119314308584424,63
breast,mature NK T cell,2980,0.02%,HADHA,1.7388849611635562,0.08590053838383717,432
breast,mature NK T cell,2980,0.01%,HADHB,1.6792759195963542,0.0713750859903873,150
breast,mature NK T cell,2980,0.01%,ACAA2,1.6845683607944222,0.0726647410602646,172
breast,mature NK T cell,2980,0.00%,PPARA,1.7503075795630887,0.08868398692467473,73
breast,mature NK T cell,2980,0.00%,CD36,1.6258959089006697,0.05836751559944456,42
breast,mature NK T cell,2980,0.00%,ACOX1,1.670178117423222,0.06915814559214462,58
breast,"CD8-positive, alpha-beta T cell",32987,0.06%,CPT1A,1.6939830469386197,0.07495889932537679,1228
breast,"CD8-positive, alpha-beta T cell",32987,0.01%,CPT2,1.6840402855063386,0.07253606037264494,212
breast,"CD8-positive, alpha-beta T cell",32987,0.02%,SLC25A20,1.6592501522449965,0.06649523349390798,356
breast,"CD8-positive, alpha-beta T cell",32987,0.07%,ACADM,1.7007565608950463,0.0766094602457285,1509
breast,"CD8-positive, alpha-beta T cell",32987,0.00%,ACADL,1.59291444505964,0.05033063612120179,7
breast,"CD8-positive, alpha-beta T cell",32987,0.03%,HADH,1.6645542071524189,0.06778771857711721,677
breast,"CD8-positive, alpha-beta T cell",32987,0.21%,HADHA,1.7305233944467995,0.08386300286765247,4718
breast,"CD8-positive, alpha-beta T cell",32987,0.11%,HADHB,1.691869761845837,0.0744439368095914,2336
breast,"CD8-positive, alpha-beta T cell",32987,0.04%,ACAA2,1.6910746873027147,0.07425019409671207,990
breast,"CD8-positive, alpha-beta T cell",32987,0.03%,PPARA,1.6830125345614713,0.07228561938199149,729
breast,"CD8-positive, alpha-beta T cell",32987,0.02%,CD36,1.8367114393195472,0.10973876516813694,541
breast,"CD8-positive, alpha-beta T cell",32987,0.03%,ACOX1,1.6602114895331046,0.0667294908925397,674
breast,Tc1 cell,1302,0.00%,CPT1A,1.7548911836412218,0.0898009135028732,36
breast,Tc1 cell,1302,0.00%,CPT2,1.8410470145089286,0.11079525239483701,7
breast,Tc1 cell,1302,0.00%,SLC25A20,1.7373699612087674,0.08553136519901833,9
breast,Tc1 cell,1302,0.00%,ACADM,1.794916729594386,0.09955428559172119,43
breast,Tc1 cell,1302,0.00%,ACADL,1.6805895566940308,0.07169519134056405,1
breast,Tc1 cell,1302,0.00%,HADH,1.7490049508901744,0.08836656409288121,26
breast,Tc1 cell,1302,0.01%,HADHA,1.7352755107576885,0.08502099228380733,126
breast,Tc1 cell,1302,0.00%,HADHB,1.79262418163066,0.09899564053668773,98
breast,Tc1 cell,1302,0.00%,ACAA2,1.673642839704241,0.0700024245341694,28
breast,Tc1 cell,1302,0.00%,PPARA,1.7702496846516926,0.0935434527116414,30
breast,Tc1 cell,1302,0.00%,CD36,2.025080933862803,0.15564039440808372,98
breast,Tc1 cell,1302,0.00%,ACOX1,1.675650405883789,0.07049162560503125,20
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,CPT1A,1.8328219008171696,0.10879096757127267,87
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,CPT2,1.890385337497877,0.12281794967207262,23
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,SLC25A20,1.7407037353515624,0.0863437348719494,25
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,ACADM,1.8297925407503859,0.10805277711768055,81
breast,"activated CD8-positive, alpha-beta T cell",996,,ACADL,,,
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,HADH,1.8346437454223632,0.10923491225458333,40
breast,"activated CD8-positive, alpha-beta T cell",996,0.01%,HADHA,1.8784594926677767,0.11991187558034279,183
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,HADHB,1.8333046954611074,0.10890861433142776,92
breast,"activated CD8-positive, alpha-beta T cell",996,0.01%,ACAA2,1.889586331551535,0.12262324896005751,114
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,PPARA,1.8582463757745151,0.11498636999533343,29
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,CD36,1.8253981272379558,0.10698195224625606,12
breast,"activated CD8-positive, alpha-beta T cell",996,0.00%,ACOX1,1.7735915184020996,0.09435778633909346,24
breast,"CD8-positive, alpha-beta memory T cell",30689,0.05%,CPT1A,1.6810675021210406,0.07181165644995308,1105
breast,"CD8-positive, alpha-beta memory T cell",30689,0.01%,CPT2,1.6519248878562844,0.06471022275811693,182
breast,"CD8-positive, alpha-beta memory T cell",30689,0.01%,SLC25A20,1.650742809224573,0.06442217540089042,322
breast,"CD8-positive, alpha-beta memory T cell",30689,0.06%,ACADM,1.6902867286213898,0.0740581853676221,1385
breast,"CD8-positive, alpha-beta memory T cell",30689,0.00%,ACADL,1.5783019065856934,0.04676987207651444,6
breast,"CD8-positive, alpha-beta memory T cell",30689,0.03%,HADH,1.6498254254679827,0.06419862854067367,611
breast,"CD8-positive, alpha-beta memory T cell",30689,0.20%,HADHA,1.724247233995804,0.08233363639156491,4409
breast,"CD8-positive, alpha-beta memory T cell",30689,0.10%,HADHB,1.6812053584430335,0.07184524909612885,2146
breast,"CD8-positive, alpha-beta memory T cell",30689,0.04%,ACAA2,1.6649636322597288,0.06788748674564596,848
breast,"CD8-positive, alpha-beta memory T cell",30689,0.03%,PPARA,1.6715215426772387,0.06948550968085218,670
breast,"CD8-positive, alpha-beta memory T cell",30689,0.02%,CD36,1.7941952592535528,0.0993784786534861,431
breast,"CD8-positive, alpha-beta memory T cell",30689,0.03%,ACOX1,1.6554020957341269,0.06555754417385866,630
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.02%,CPT1A,1.7245693373610604,0.0824121261135063,343
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.00%,CPT2,1.6838725407918294,0.07249518456251958,48
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.00%,SLC25A20,1.6922031477385877,0.07452517584290716,102
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.01%,ACADM,1.7653099060058595,0.09233973398596221,240
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.00%,ACADL,1.5248678922653198,0.03374914215374784,1
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.01%,HADH,1.7168905084783381,0.08054095924953845,132
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.05%,HADHA,1.7464288228540896,0.08773881662095792,1082
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.02%,HADHB,1.7067705790201824,0.07807494822663362,480
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.01%,ACAA2,1.6992350444534785,0.07623869913203186,221
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.01%,PPARA,1.7564113405015733,0.09017134331561762,144
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.00%,CD36,1.800501999345798,0.10091529673610015,103
breast,"effector memory CD8-positive, alpha-beta T cell",7775,0.01%,ACOX1,1.7088352203369142,0.07857805729142084,160
breast,regulatory T cell,2351,0.00%,CPT1A,1.6592758178710938,0.06650148765972282,50
breast,regulatory T cell,2351,0.00%,CPT2,1.645666970147027,0.06318530164920313,18
breast,regulatory T cell,2351,0.00%,SLC25A20,1.6401441362169054,0.061839504783161074,18
breast,regulatory T cell,2351,0.00%,ACADM,1.690063226418417,0.07400372264646841,61
breast,regulatory T cell,2351,,ACADL,,,
breast,regulatory T cell,2351,0.00%,HADH,1.581909391615126,0.04764893925621452,36
breast,regulatory T cell,2351,0.01%,HADHA,1.7170095619248467,0.08056997003589016,326
breast,regulatory T cell,2351,0.01%,HADHB,1.6924402337325246,0.07458294864427324,152
breast,regulatory T cell,2351,0.00%,ACAA2,1.5945608574047423,0.05073183170344934,57
breast,regulatory T cell,2351,0.00%,PPARA,1.6176231785824424,0.05635162761933355,19
breast,regulatory T cell,2351,0.00%,CD36,1.7249242782592773,0.08249861764203936,20
breast,regulatory T cell,2351,0.00%,ACOX1,1.6140902382986886,0.055490725404646654,28
breast,gamma-delta T cell,529,0.00%,CPT1A,1.6008983411287006,0.05227614135356908,19
breast,gamma-delta T cell,529,0.00%,CPT2,1.4452325105667114,0.014343697689534094,2
breast,gamma-delta T cell,529,0.00%,SLC25A20,1.6206080118815105,0.057078967849072335,3
breast,gamma-delta T cell,529,0.00%,ACADM,1.6438939129864727,0.06275324542586222,27
breast,gamma-delta T cell,529,,ACADL,,,
breast,gamma-delta T cell,529,0.00%,HADH,1.6055112838745118,0.05340021713949581,10
breast,gamma-delta T cell,529,0.00%,HADHA,1.7185166400411855,0.08093721283759518,92
breast,gamma-delta T cell,529,0.00%,HADHB,1.6632136592158564,0.06746105562932056,27
breast,gamma-delta T cell,529,0.00%,ACAA2,1.682568141392299,0.07217733024240672,14
breast,gamma-delta T cell,529,0.00%,PPARA,1.7734012603759766,0.09431142451497646,9
breast,gamma-delta T cell,529,0.00%,CD36,1.5468006134033203,0.039093678626284045,4
breast,gamma-delta T cell,529,0.00%,ACOX1,1.6046630011664496,0.05319350873137195,18
breast,neutrophil,153,0.00%,CPT1A,2.329197406768799,0.22974709421602837,8
breast,neutrophil,153,0.00%,CPT2,2.1567392349243164,0.1877227150425383,2
breast,neutrophil,153,0.00%,SLC25A20,1.7284945249557495,0.08336861063402554,2
breast,neutrophil,153,0.00%,ACADM,1.476157307624817,0.021879411326838516,1
breast,neutrophil,153,,ACADL,,,
breast,neutrophil,153,0.00%,HADH,2.2531728744506836,0.21122153675213054,1
breast,neutrophil,153,0.00%,HADHA,2.2463417053222656,0.2095569264957389,11
breast,neutrophil,153,0.00%,HADHB,2.002016067504883,0.15001997828605043,6
breast,neutrophil,153,0.00%,ACAA2,1.932141621907552,0.1329930658184428,3
breast,neutrophil,153,,PPARA,,,
breast,neutrophil,153,,CD36,,,
breast,neutrophil,153,0.00%,ACOX1,2.3853726387023926,0.24343580042048082,16
breast,perivascular cell,191613,0.18%,CPT1A,1.6981252451412012,0.07596826470374814,3904
breast,perivascular cell,191613,0.03%,CPT2,1.6932666465465347,0.07478432782554573,597
breast,perivascular cell,191613,0.01%,SLC25A20,1.7308407936486774,0.08394034628528482,293
breast,perivascular cell,191613,0.14%,ACADM,1.6955121499428478,0.07533150912262639,3062
breast,perivascular cell,191613,0.01%,ACADL,1.7528525904605263,0.08930415181341675,152
breast,perivascular cell,191613,0.14%,HADH,1.684205054343584,0.07257621102493542,3203
breast,perivascular cell,191613,0.97%,HADHA,1.7211480620758897,0.08157843427795466,21663
breast,perivascular cell,191613,0.64%,HADHB,1.712989664483003,0.0795904067451061,14120
breast,perivascular cell,191613,0.07%,ACAA2,1.6819444305243747,0.07202534520320593,1559
breast,perivascular cell,191613,0.20%,PPARA,1.7209855718644782,0.08153883887819308,4455
breast,perivascular cell,191613,1.41%,CD36,2.22690284802023,0.20482009146366648,31241
breast,perivascular cell,191613,0.11%,ACOX1,1.693074560684752,0.07473752059685317,2479
breast,mural cell,27511,0.04%,CPT1A,1.7565961399102605,0.09021637499105896,787
breast,mural cell,27511,0.01%,CPT2,1.767128626505534,0.09278291739137277,120
breast,mural cell,27511,0.00%,SLC25A20,1.7999479021344866,0.10078027506065226,70
breast,mural cell,27511,0.03%,ACADM,1.760549594701263,0.09117974762458173,579
breast,mural cell,27511,0.00%,ACADL,1.9674807957240514,0.14160446894453918,28
breast,mural cell,27511,0.02%,HADH,1.7650299072265625,0.09227150425382809,448
breast,mural cell,27511,0.16%,HADHA,1.755645743266083,0.08998478359406709,3513
breast,mural cell,27511,0.08%,HADHB,1.7286253884962535,0.0834004992884587,1835
breast,mural cell,27511,0.01%,ACAA2,1.7299886596151244,0.08373269939126023,231
breast,mural cell,27511,0.03%,PPARA,1.7575039856898667,0.09043759764966179,713
breast,mural cell,27511,0.38%,CD36,2.3025404509774883,0.22325136249277205,8440
breast,mural cell,27511,0.02%,ACOX1,1.7477795381160925,0.08806795712916776,421
breast,vascular lymphangioblast,8794,0.01%,CPT1A,1.6770362267127403,0.07082932059135458,130
breast,vascular lymphangioblast,8794,0.00%,CPT2,1.677250571872877,0.0708815519364236,23
breast,vascular lymphangioblast,8794,0.00%,SLC25A20,1.6378258014547413,0.06127457603519707,29
breast,vascular lymphangioblast,8794,0.01%,ACADM,1.6806754518353768,0.07171612215497825,209
breast,vascular lymphangioblast,8794,0.00%,ACADL,1.6030113697052002,0.052791041361805964,4
breast,vascular lymphangioblast,8794,0.01%,HADH,1.7009971618652344,0.07666808957185757,200
breast,vascular lymphangioblast,8794,0.06%,HADHA,1.7182340900244661,0.08086836142330094,1405
breast,vascular lymphangioblast,8794,0.04%,HADHB,1.696141293174342,0.0754848179129955,817
breast,vascular lymphangioblast,8794,0.01%,ACAA2,1.6553143270654616,0.06553615682078576,153
breast,vascular lymphangioblast,8794,0.00%,PPARA,1.7438028025072674,0.0870989114567557,43
breast,vascular lymphangioblast,8794,0.15%,CD36,2.2107385111667166,0.2008811872426903,3347
breast,vascular lymphangioblast,8794,0.00%,ACOX1,1.6807478783835827,0.07173377096043339,71
breast,fibroblast,498849,0.28%,CPT1A,1.761704703334423,0.09146122296823933,6118
breast,fibroblast,498849,0.06%,CPT2,1.7489327399419536,0.08834896782454524,1249
breast,fibroblast,498849,0.03%,SLC25A20,1.772094520013748,0.09399299975217007,591
breast,fibroblast,498849,0.39%,ACADM,1.7016590751005127,0.076829383713398,8581
breast,fibroblast,498849,0.03%,ACADL,1.773812668615108,0.09441167593044399,695
breast,fibroblast,498849,0.16%,HADH,1.7090965101646984,0.07864172805100006,3514
breast,fibroblast,498849,1.76%,HADHA,1.6862722843184899,0.073079950890522,39097
breast,fibroblast,498849,1.45%,HADHB,1.7148397530309138,0.08004123387501474,32251
breast,fibroblast,498849,0.31%,ACAA2,1.653543273899439,0.06510458892818127,6951
breast,fibroblast,498849,0.28%,PPARA,1.7441376467195024,0.08718050585143423,6230
breast,fibroblast,498849,0.43%,CD36,2.0891764821390852,0.17125911282128947,9469
breast,fibroblast,498849,0.45%,ACOX1,1.7378706141178544,0.08565336363760061,9936
breast,fibroblast of mammary gland,266080,0.11%,CPT1A,1.7357499379960317,0.0851366000856362,2520
breast,fibroblast of mammary gland,266080,0.03%,CPT2,1.7329516441993464,0.08445471555506857,765
breast,fibroblast of mammary gland,266080,0.01%,SLC25A20,1.7226202549078526,0.08193717627971203,195
breast,fibroblast of mammary gland,266080,0.18%,ACADM,1.696314354945458,0.07552698937644098,3919
breast,fibroblast of mammary gland,266080,0.01%,ACADL,1.6843332290649413,0.07260744447147591,160
breast,fibroblast of mammary gland,266080,0.07%,HADH,1.7070241493753868,0.07813673791534653,1616
breast,fibroblast of mammary gland,266080,0.77%,HADHA,1.70411014329357,0.07742665676821156,17185
breast,fibroblast of mammary gland,266080,0.94%,HADHB,1.7321585940855084,0.08426146615243915,20957
breast,fibroblast of mammary gland,266080,0.15%,ACAA2,1.6758641573187802,0.07054371227194227,3304
breast,fibroblast of mammary gland,266080,0.11%,PPARA,1.7223301180512098,0.08186647611430174,2397
breast,fibroblast of mammary gland,266080,0.17%,CD36,2.000122227660157,0.14955848989801168,3879
breast,fibroblast of mammary gland,266080,0.23%,ACOX1,1.7349132479764888,0.084932716568515,5189
breast,fibroblast of breast,388,0.00%,CPT1A,2.4050611223493306,0.2482334640700532,35
breast,fibroblast of breast,388,0.00%,CPT2,2.8227341175079346,0.3500114669987908,1
breast,fibroblast of breast,388,0.00%,SLC25A20,2.377513673570421,0.2415207381935947,9
breast,fibroblast of breast,388,0.00%,ACADM,2.3306937217712402,0.2301117142763772,8
breast,fibroblast of breast,388,0.00%,ACADL,2.3868868350982666,0.24380477779512635,2
breast,fibroblast of breast,388,0.00%,HADH,1.765981674194336,0.09250342956946103,1
breast,fibroblast of breast,388,0.00%,HADHA,2.227624592028166,0.20499596508873918,38
breast,fibroblast of breast,388,0.00%,HADHB,2.493111773235042,0.26968953019738373,41
breast,fibroblast of breast,388,0.00%,ACAA2,2.4363605976104736,0.2558604787962193,2
breast,fibroblast of breast,388,0.00%,PPARA,2.333376224224384,0.2307653829255287,26
breast,fibroblast of breast,388,0.00%,CD36,2.5869085138494317,0.29254579586840773,11
breast,fibroblast of breast,388,0.00%,ACOX1,2.4384899797110724,0.2563793638095749,29
breast,basal cell,123785,0.08%,CPT1A,1.8797600887061696,0.12022880310244508,1868
breast,basal cell,123785,0.03%,CPT2,1.8813635784646738,0.12061953936557186,690
breast,basal cell,123785,0.01%,SLC25A20,1.8617744311951754,0.11584608187304378,285
breast,basal cell,123785,0.16%,ACADM,1.8135415510129134,0.10409275743657263,3659
breast,basal cell,123785,0.01%,ACADL,1.9221913079795598,0.13056838648354713,159
breast,basal cell,123785,0.19%,HADH,1.8170698927157962,0.10495253907515627,4327
breast,basal cell,123785,0.76%,HADHA,1.7286990714873847,0.08341845426226376,17003
breast,basal cell,123785,0.61%,HADHB,1.7721972851548033,0.09401804142579645,13501
breast,basal cell,123785,0.06%,ACAA2,1.6884029496000543,0.07359914858771782,1383
breast,basal cell,123785,0.09%,PPARA,1.8381402947282335,0.11008694676392049,1987
breast,basal cell,123785,0.06%,CD36,2.018252930416822,0.15397655556100054,1339
breast,basal cell,123785,0.07%,ACOX1,1.7969497878020761,0.10004969852627783,1469
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,CPT1A,1.6833173083020496,0.07235988624391634,77
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,CPT2,1.6663103103637695,0.06821564348454424,16
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,SLC25A20,1.6255540114182692,0.05828420247322275,13
breast,progenitor cell of mammary luminal epithelium,13702,0.02%,ACADM,1.6399219523932818,0.06178536332294315,347
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,ACADL,1.836012601852417,0.1095684733786252,1
breast,progenitor cell of mammary luminal epithelium,13702,0.01%,HADH,1.6269339703499002,0.05862046904016167,188
breast,progenitor cell of mammary luminal epithelium,13702,0.06%,HADHA,1.6580237725020226,0.0661963909004941,1236
breast,progenitor cell of mammary luminal epithelium,13702,0.05%,HADHB,1.6475477562881098,0.06364360912800665,1025
breast,progenitor cell of mammary luminal epithelium,13702,0.01%,ACAA2,1.6155898150275736,0.05585614027818036,238
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,PPARA,1.5847849004408892,0.048349639442921616,17
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,CD36,1.7410377926296658,0.08642513750755976,18
breast,progenitor cell of mammary luminal epithelium,13702,0.00%,ACOX1,1.6517272124419342,0.06466205347464904,74
breast,myeloid cell,38888,0.06%,CPT1A,1.8763231331793688,0.11939129032635612,1299
breast,myeloid cell,38888,0.01%,CPT2,1.8449209202601258,0.11173924062357389,179
breast,myeloid cell,38888,0.01%,SLC25A20,1.96448974609375,0.14087561392742895,295
breast,myeloid cell,38888,0.04%,ACADM,1.846441938807072,0.11210988041096781,783
breast,myeloid cell,38888,0.00%,ACADL,2.20134815416838,0.19859295747165695,19
breast,myeloid cell,38888,0.03%,HADH,1.846470609624335,0.11211686687779038,564
breast,myeloid cell,38888,0.19%,HADHA,1.7218842286058804,0.08175782236412238,4328
breast,myeloid cell,38888,0.11%,HADHB,1.8240516754518072,0.10665385065620235,2490
breast,myeloid cell,38888,0.03%,ACAA2,1.7227267633119134,0.08196313010671567,586
breast,myeloid cell,38888,0.03%,PPARA,1.9123828125,0.12817826528055656,775
breast,myeloid cell,38888,0.33%,CD36,2.3257064892344497,0.22889643204932533,7315
breast,myeloid cell,38888,0.03%,ACOX1,1.8399701859632909,0.11053285223935162,727
chest wall,malignant cell,9456,,CPT1A,,,
chest wall,malignant cell,9456,,CPT2,,,
chest wall,malignant cell,9456,,SLC25A20,,,
chest wall,malignant cell,9456,,ACADM,,,
chest wall,malignant cell,9456,,ACADL,,,
chest wall,malignant cell,9456,,HADH,,,
chest wall,malignant cell,9456,,HADHA,,,
chest wall,malignant cell,9456,,HADHB,,,
chest wall,malignant cell,9456,,ACAA2,,,
chest wall,malignant cell,9456,,PPARA,,,
chest wall,malignant cell,9456,,CD36,,,
chest wall,malignant cell,9456,,ACOX1,,,
chest wall,cell of skeletal muscle,1765,,CPT1A,,,
chest wall,cell of skeletal muscle,1765,,CPT2,,,
chest wall,cell of skeletal muscle,1765,,SLC25A20,,,
chest wall,cell of skeletal muscle,1765,,ACADM,,,
chest wall,cell of skeletal muscle,1765,,ACADL,,,
chest wall,cell of skeletal muscle,1765,,HADH,,,
chest wall,cell of skeletal muscle,1765,,HADHA,,,
chest wall,cell of skeletal muscle,1765,,HADHB,,,
chest wall,cell of skeletal muscle,1765,,ACAA2,,,
chest wall,cell of skeletal muscle,1765,,PPARA,,,
chest wall,cell of skeletal muscle,1765,,CD36,,,
chest wall,cell of skeletal muscle,1765,,ACOX1,,,
chest wall,fibroblast,2228,,CPT1A,,,
chest wall,fibroblast,2228,,CPT2,,,
chest wall,fibroblast,2228,,SLC25A20,,,
chest wall,fibroblast,2228,,ACADM,,,
chest wall,fibroblast,2228,,ACADL,,,
chest wall,fibroblast,2228,,HADH,,,
chest wall,fibroblast,2228,,HADHA,,,
chest wall,fibroblast,2228,,HADHB,,,
