# Created At: Thu Sep 25 2025 08:13:56 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=CTLA4%2CPDCD1%2CHAVCR2%2CLAG3%2CTOX&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
intestine,intestinal crypt stem cell of colon,532,,CTLA4,,,
intestine,intestinal crypt stem cell of colon,532,,PDCD1,,,
intestine,intestinal crypt stem cell of colon,532,0.00%,HAVCR2,1.6318906545639038,0.0835408656760576,1
intestine,intestinal crypt stem cell of colon,532,,LAG3,,,
intestine,intestinal crypt stem cell of colon,532,0.02%,TOX,1.696316613091363,0.10546238610678081,36
intestine,intestinal tuft cell,1833,,CTLA4,,,
intestine,intestinal tuft cell,1833,,PDCD1,,,
intestine,intestinal tuft cell,1833,,HAVCR2,,,
intestine,intestinal tuft cell,1833,,LAG3,,,
intestine,intestinal tuft cell,1833,0.00%,TOX,1.5838243166605632,0.06718585548355839,6
intestine,enterocyte,27065,,CTLA4,,,
intestine,enterocyte,27065,,PDCD1,,,
intestine,enterocyte,27065,0.00%,HAVCR2,2.6738228797912598,0.438067815446085,1
intestine,enterocyte,27065,0.00%,LAG3,2.125791072845459,0.25159499102503824,2
intestine,enterocyte,27065,0.01%,TOX,2.2049150968852795,0.2785176624015252,19
intestine,M cell of gut,3008,,CTLA4,,,
intestine,M cell of gut,3008,,PDCD1,,,
intestine,M cell of gut,3008,,HAVCR2,,,
intestine,M cell of gut,3008,0.00%,LAG3,1.857625961303711,0.1603493641716315,2
intestine,M cell of gut,3008,,TOX,,,
intestine,brush cell,1917,,CTLA4,,,
intestine,brush cell,1917,,PDCD1,,,
intestine,brush cell,1917,,HAVCR2,,,
intestine,brush cell,1917,,LAG3,,,
intestine,brush cell,1917,0.01%,TOX,1.678185326712472,0.09929305042478631,14
intestine,interstitial cell of Cajal,16344,,CTLA4,,,
intestine,interstitial cell of Cajal,16344,,PDCD1,,,
intestine,interstitial cell of Cajal,16344,0.00%,HAVCR2,1.4745478630065918,0.030003544717448215,5
intestine,interstitial cell of Cajal,16344,0.03%,LAG3,1.63361423298464,0.08412732896550974,59
intestine,interstitial cell of Cajal,16344,0.03%,TOX,1.5970675494219806,0.07169198630696709,74
intestine,mesothelial cell,3219,,CTLA4,,,
intestine,mesothelial cell,3219,,PDCD1,,,
intestine,mesothelial cell,3219,0.00%,HAVCR2,2.0676701863606772,0.23181882890577618,3
intestine,mesothelial cell,3219,0.00%,LAG3,1.6855652332305908,0.10180413097696493,8
intestine,mesothelial cell,3219,0.01%,TOX,1.8195433183149858,0.14739139729904766,33
intestine,endothelial cell,1284,,CTLA4,,,
intestine,endothelial cell,1284,,PDCD1,,,
intestine,endothelial cell,1284,0.00%,HAVCR2,1.801201629638672,0.14115047031492822,5
intestine,endothelial cell,1284,0.00%,LAG3,1.8085100650787354,0.1436372321804531,4
intestine,endothelial cell,1284,0.04%,TOX,2.4535621734986823,0.36312209972157133,83
intestine,endothelial cell of vascular tree,509,,CTLA4,,,
intestine,endothelial cell of vascular tree,509,,PDCD1,,,
intestine,endothelial cell of vascular tree,509,0.00%,HAVCR2,1.801201629638672,0.14115047031492822,5
intestine,endothelial cell of vascular tree,509,0.00%,LAG3,2.1407735347747803,0.2566929104474736,2
intestine,endothelial cell of vascular tree,509,0.03%,TOX,2.447303095950356,0.36099239145662343,79
intestine,endothelial cell of lymphatic vessel,144,,CTLA4,,,
intestine,endothelial cell of lymphatic vessel,144,,PDCD1,,,
intestine,endothelial cell of lymphatic vessel,144,0.00%,HAVCR2,1.8747131824493408,0.16616344712840367,2
intestine,endothelial cell of lymphatic vessel,144,0.00%,LAG3,2.1407735347747803,0.2566929104474736,2
intestine,endothelial cell of lymphatic vessel,144,,TOX,,,
intestine,ciliated cell,31828,,CTLA4,,,
intestine,ciliated cell,31828,,PDCD1,,,
intestine,ciliated cell,31828,0.00%,HAVCR2,2.108327865600586,0.24565297536622155,2
intestine,ciliated cell,31828,0.00%,LAG3,1.8375139236450195,0.15350605978756762,4
intestine,ciliated cell,31828,0.01%,TOX,2.064459482828776,0.23072635772365832,24
intestine,"BEST4+ intestinal epithelial cell, human",52,,CTLA4,,,
intestine,"BEST4+ intestinal epithelial cell, human",52,,PDCD1,,,
intestine,"BEST4+ intestinal epithelial cell, human",52,,HAVCR2,,,
intestine,"BEST4+ intestinal epithelial cell, human",52,,LAG3,,,
intestine,"BEST4+ intestinal epithelial cell, human",52,,TOX,,,
intestine,dendritic cell,97,,CTLA4,,,
intestine,dendritic cell,97,,PDCD1,,,
intestine,dendritic cell,97,0.00%,HAVCR2,2.2308766841888428,0.28735132944345987,8
intestine,dendritic cell,97,,LAG3,,,
intestine,dendritic cell,97,0.00%,TOX,2.4565985202789307,0.36415524442751473,2
intestine,neuron,3866,,CTLA4,,,
intestine,neuron,3866,,PDCD1,,,
intestine,neuron,3866,0.01%,HAVCR2,2.2786865234375,0.3036190636275362,30
intestine,neuron,3866,0.00%,LAG3,1.6269007921218872,0.08184301943567077,8
intestine,neuron,3866,0.17%,TOX,2.5779052734375,0.4054309744054689,395
intestine,smooth muscle cell,9972,,CTLA4,,,
intestine,smooth muscle cell,9972,,PDCD1,,,
intestine,smooth muscle cell,9972,0.00%,HAVCR2,2.226095199584961,0.28572438566444713,2
intestine,smooth muscle cell,9972,0.01%,LAG3,1.6121136700665508,0.07681156618830472,27
intestine,smooth muscle cell,9972,0.08%,TOX,1.763997105189732,0.12849129129044906,175
intestine,pericyte,4086,0.00%,CTLA4,1.9583039283752441,0.19460596139620576,4
intestine,pericyte,4086,,PDCD1,,,
intestine,pericyte,4086,,HAVCR2,,,
intestine,pericyte,4086,0.00%,LAG3,1.531797726949056,0.049483333466512035,3
intestine,pericyte,4086,0.01%,TOX,1.5936752557754517,0.07053772743090082,16
intestine,myofibroblast cell,781,,CTLA4,,,
intestine,myofibroblast cell,781,,PDCD1,,,
intestine,myofibroblast cell,781,,HAVCR2,,,
intestine,myofibroblast cell,781,,LAG3,,,
intestine,myofibroblast cell,781,,TOX,,,
intestine,plasma cell,174,,CTLA4,,,
intestine,plasma cell,174,,PDCD1,,,
intestine,plasma cell,174,0.00%,HAVCR2,1.8300056457519531,0.15095129970336568,2
intestine,plasma cell,174,,LAG3,,,
intestine,plasma cell,174,0.00%,TOX,1.8320045471191406,0.15163144413833168,5
intestine,B cell,160,,CTLA4,,,
intestine,B cell,160,,PDCD1,,,
intestine,B cell,160,,HAVCR2,,,
intestine,B cell,160,,LAG3,,,
intestine,B cell,160,0.00%,TOX,2.6211304134792752,0.42013872283800147,9
intestine,innate lymphoid cell,459,0.00%,CTLA4,2.8485987186431885,0.4975368898651543,2
intestine,innate lymphoid cell,459,,PDCD1,,,
intestine,innate lymphoid cell,459,0.01%,HAVCR2,2.3997342586517334,0.3448066603857686,16
intestine,innate lymphoid cell,459,0.00%,LAG3,2.5434372425079346,0.3937029122780389,1
intestine,innate lymphoid cell,459,0.14%,TOX,3.1929210316051138,0.6146956996193256,319
intestine,T cell,266,0.00%,CTLA4,2.1632227897644043,0.26433147436111426,8
intestine,T cell,266,0.00%,PDCD1,2.3894847869873046,0.34131918410087747,5
intestine,T cell,266,0.00%,HAVCR2,1.7195047378540038,0.11335235720465339,10
intestine,T cell,266,0.00%,LAG3,2.002474890814887,0.20963553453251602,9
intestine,T cell,266,0.04%,TOX,2.3241809578829034,0.31909896019367023,86
intestine,professional antigen presenting cell,104,,CTLA4,,,
intestine,professional antigen presenting cell,104,,PDCD1,,,
intestine,professional antigen presenting cell,104,0.00%,HAVCR2,2.2308766841888428,0.28735132944345987,8
intestine,professional antigen presenting cell,104,,LAG3,,,
intestine,professional antigen presenting cell,104,0.00%,TOX,2.4565985202789307,0.36415524442751473,2
intestine,glial cell,3034,,CTLA4,,,
intestine,glial cell,3034,,PDCD1,,,
intestine,glial cell,3034,0.00%,HAVCR2,2.5388619105021157,0.39214611380215514,6
intestine,glial cell,3034,0.00%,LAG3,2.23749574025472,0.28960352368467385,6
intestine,glial cell,3034,0.10%,TOX,2.5705826822916666,0.40293939593185096,225
intestine,Schwann cell,2612,,CTLA4,,,
intestine,Schwann cell,2612,,PDCD1,,,
intestine,Schwann cell,2612,,HAVCR2,,,
intestine,Schwann cell,2612,0.00%,LAG3,1.9081382751464844,0.17753664000293345,1
intestine,Schwann cell,2612,0.01%,TOX,1.5690302530924478,0.06215204032311129,30
intestine,fibroblast,34,,CTLA4,,,
intestine,fibroblast,34,,PDCD1,,,
intestine,fibroblast,34,,HAVCR2,,,
intestine,fibroblast,34,,LAG3,,,
intestine,fibroblast,34,0.00%,TOX,2.0181665420532227,0.2149747620904009,4
intestine,stromal cell,28611,,CTLA4,,,
intestine,stromal cell,28611,,PDCD1,,,
intestine,stromal cell,28611,0.02%,HAVCR2,2.3847510393928077,0.3397084832750229,34
intestine,stromal cell,28611,0.03%,LAG3,1.6151664521959093,0.07785030317179492,72
intestine,stromal cell,28611,0.49%,TOX,2.3247871023933198,0.3193052063958653,1119
intestine,mesenchymal stem cell,1220,,CTLA4,,,
intestine,mesenchymal stem cell,1220,,PDCD1,,,
intestine,mesenchymal stem cell,1220,,HAVCR2,,,
intestine,mesenchymal stem cell,1220,,LAG3,,,
intestine,mesenchymal stem cell,1220,0.00%,TOX,2.7809274196624756,0.4745111127236779,2
intestine,stem cell,55419,,CTLA4,,,
intestine,stem cell,55419,0.00%,PDCD1,1.7069215774536133,0.10907082202683123,2
intestine,stem cell,55419,0.00%,HAVCR2,1.5920079946517944,0.06997042661581052,4
intestine,stem cell,55419,0.01%,LAG3,1.6307625148607336,0.08315700584506705,23
intestine,stem cell,55419,0.06%,TOX,1.6529047686354559,0.09069110979321322,133
intestine,basal cell,4700,,CTLA4,,,
intestine,basal cell,4700,,PDCD1,,,
intestine,basal cell,4700,,HAVCR2,,,
intestine,basal cell,4700,0.00%,LAG3,1.6505004564921062,0.08987302064131009,6
intestine,basal cell,4700,0.00%,TOX,1.5680004358291626,0.06180163559972023,4
intestine,mesodermal cell,15577,,CTLA4,,,
intestine,mesodermal cell,15577,,PDCD1,,,
intestine,mesodermal cell,15577,,HAVCR2,,,
intestine,mesodermal cell,15577,0.03%,LAG3,1.6570847829182942,0.09211339780562829,60
intestine,mesodermal cell,15577,0.08%,TOX,1.610459793445676,0.07624881957245185,172
intestine,hematopoietic cell,1919,0.00%,CTLA4,2.3926691575483843,0.3424026952493216,11
intestine,hematopoietic cell,1919,0.00%,PDCD1,2.3339462280273438,0.3224216824918824,6
intestine,hematopoietic cell,1919,0.07%,HAVCR2,2.319866636264249,0.3176309728843665,159
intestine,hematopoietic cell,1919,0.01%,LAG3,2.1650962829589844,0.26496894752069955,12
intestine,hematopoietic cell,1919,0.22%,TOX,2.914147216796875,0.5198403646495741,500
intestine,myeloid cell,609,0.00%,CTLA4,3.3163809776306152,0.6567040731233147,1
intestine,myeloid cell,609,0.00%,PDCD1,2.0562539100646973,0.2279343366951024,1
intestine,myeloid cell,609,0.04%,HAVCR2,2.5548934936523438,0.3976010062957573,96
intestine,myeloid cell,609,0.00%,LAG3,2.707721710205078,0.44960220190270894,2
intestine,myeloid cell,609,0.03%,TOX,2.5441620259345332,0.3939495264543303,79
intestine,absorptive cell,3401,0.00%,CTLA4,1.4360606670379639,0.01690792500093394,1
intestine,absorptive cell,3401,,PDCD1,,,
intestine,absorptive cell,3401,0.01%,HAVCR2,1.5988667805989583,0.07230419113724368,12
intestine,absorptive cell,3401,,LAG3,,,
intestine,absorptive cell,3401,0.09%,TOX,1.6455106151347259,0.08817518157516317,196
intestine,abnormal cell,56,,CTLA4,,,
intestine,abnormal cell,56,,PDCD1,,,
intestine,abnormal cell,56,,HAVCR2,,,
intestine,abnormal cell,56,,LAG3,,,
intestine,abnormal cell,56,0.00%,TOX,1.7621517181396484,0.12786338150306484,7
intestine,neoplastic cell,51,,CTLA4,,,
intestine,neoplastic cell,51,,PDCD1,,,
intestine,neoplastic cell,51,,HAVCR2,,,
intestine,neoplastic cell,51,,LAG3,,,
intestine,neoplastic cell,51,0.00%,TOX,1.7621517181396484,0.12786338150306484,7
intestine,transit amplifying cell,2697,,CTLA4,,,
intestine,transit amplifying cell,2697,,PDCD1,,,
intestine,transit amplifying cell,2697,,HAVCR2,,,
intestine,transit amplifying cell,2697,,LAG3,,,
intestine,transit amplifying cell,2697,0.02%,TOX,1.8099853160769441,0.14413919979780557,43
kidney,aggregated,439368,0.20%,CTLA4,1.9104695914824263,0.17832989166510388,882
kidney,aggregated,439368,0.18%,PDCD1,1.8355795983040686,0.1528478879349401,808
kidney,aggregated,439368,2.50%,HAVCR2,1.8877058915566682,0.17058433499187764,10985
kidney,aggregated,439368,0.36%,LAG3,1.888869147976788,0.1709801436063348,1594
kidney,aggregated,439368,9.82%,TOX,2.2424115266702214,0.291276164880917,43138
kidney,cell,439368,0.20%,CTLA4,1.9104695914824263,0.17832989166510388,882
kidney,cell,439368,0.18%,PDCD1,1.8355795983040686,0.1528478879349401,808
kidney,cell,439368,2.50%,HAVCR2,1.8877058915566682,0.17058433499187764,10985
kidney,cell,439368,0.36%,LAG3,1.888869147976788,0.1709801436063348,1594
kidney,cell,439368,9.82%,TOX,2.2424115266702214,0.291276164880917,43138
kidney,stem cell,5084,,CTLA4,,,
kidney,stem cell,5084,,PDCD1,,,
kidney,stem cell,5084,0.00%,HAVCR2,2.0230934619903564,0.21665119156899967,1
kidney,stem cell,5084,0.00%,LAG3,1.8649781545003254,0.16285101501321758,6
kidney,stem cell,5084,0.00%,TOX,2.1958535512288413,0.27543438878353355,3
kidney,ciliated epithelial cell,109432,0.00%,CTLA4,1.9024580319722493,0.17560388541702537,12
kidney,ciliated epithelial cell,109432,0.00%,PDCD1,1.8469610214233398,0.1567205210341197,4
kidney,ciliated epithelial cell,109432,1.01%,HAVCR2,1.865764043479486,0.16311842091150322,4436
kidney,ciliated epithelial cell,109432,0.02%,LAG3,1.8630748461651545,0.16220339697991146,93
kidney,ciliated epithelial cell,109432,1.33%,TOX,1.9989341136945393,0.20843075279921425,5860
kidney,blood vessel endothelial cell,4814,,CTLA4,,,
kidney,blood vessel endothelial cell,4814,,PDCD1,,,
kidney,blood vessel endothelial cell,4814,0.01%,HAVCR2,1.855509512765067,0.1596292232386769,35
kidney,blood vessel endothelial cell,4814,0.00%,LAG3,1.8436177571614583,0.1555829448536907,12
kidney,blood vessel endothelial cell,4814,0.01%,TOX,2.17541035434656,0.2684784044510191,57
kidney,squamous epithelial cell,4818,,CTLA4,,,
kidney,squamous epithelial cell,4818,,PDCD1,,,
kidney,squamous epithelial cell,4818,0.01%,HAVCR2,1.855509512765067,0.1596292232386769,35
kidney,squamous epithelial cell,4818,0.00%,LAG3,1.8436177571614583,0.1555829448536907,12
kidney,squamous epithelial cell,4818,0.01%,TOX,2.17541035434656,0.2684784044510191,57
kidney,blood cell,446,,CTLA4,,,
kidney,blood cell,446,,PDCD1,,,
kidney,blood cell,446,0.00%,HAVCR2,1.779060545421782,0.13361676431950953,21
kidney,blood cell,446,,LAG3,,,
kidney,blood cell,446,0.00%,TOX,1.7935368220011394,0.13854244955646144,6
kidney,secretory cell,8605,0.00%,CTLA4,2.3365800380706787,0.3233178603989756,1
kidney,secretory cell,8605,0.00%,PDCD1,1.7705259323120117,0.13071278431004787,3
kidney,secretory cell,8605,0.02%,HAVCR2,1.8441975214709974,0.15578021495175448,73
kidney,secretory cell,8605,0.00%,LAG3,1.5603682200113933,0.059204704505406616,12
kidney,secretory cell,8605,0.05%,TOX,2.0649840780150837,0.23090485602399174,231
kidney,contractile cell,29488,0.00%,CTLA4,2.1102511882781982,0.24630740346222235,2
kidney,contractile cell,29488,,PDCD1,,,
kidney,contractile cell,29488,0.07%,HAVCR2,2.131613666149226,0.2535761815418068,307
kidney,contractile cell,29488,0.03%,LAG3,2.0766997534381457,0.23489122152039202,121
kidney,contractile cell,29488,0.46%,TOX,2.3504928154643037,0.32805180989469734,2003
kidney,phagocyte,19421,0.04%,CTLA4,1.7845164772993076,0.13547319493933238,167
kidney,phagocyte,19421,0.00%,PDCD1,1.632570367110403,0.08377214407401502,19
kidney,phagocyte,19421,0.41%,HAVCR2,1.8631162049059518,0.16221746966896566,1781
kidney,phagocyte,19421,0.01%,LAG3,1.8191710963393704,0.14726474537442413,33
kidney,phagocyte,19421,0.07%,TOX,2.155254260913746,0.2616201096876952,296
kidney,myeloid leukocyte,13464,0.01%,CTLA4,1.7042086674616888,0.10814772964025324,52
kidney,myeloid leukocyte,13464,0.00%,PDCD1,1.6547251614657315,0.0913105150691754,11
kidney,myeloid leukocyte,13464,0.26%,HAVCR2,1.8338628405536654,0.15226374544082377,1139
kidney,myeloid leukocyte,13464,0.01%,LAG3,1.760179042816162,0.12719216071884387,24
kidney,myeloid leukocyte,13464,0.05%,TOX,2.0627532958984376,0.2301458120475532,200
kidney,alpha-beta T cell,7715,0.06%,CTLA4,1.9045320259508236,0.17630958079841633,258
kidney,alpha-beta T cell,7715,0.07%,PDCD1,1.8497182846069335,0.15765870499899262,320
kidney,alpha-beta T cell,7715,0.08%,HAVCR2,1.8520130136395028,0.1584395074972434,362
kidney,alpha-beta T cell,7715,0.11%,LAG3,1.840922566203328,0.15466588153008998,462
kidney,alpha-beta T cell,7715,0.18%,TOX,2.0712652925270887,0.2330420965928843,796
kidney,mature alpha-beta T cell,7713,0.06%,CTLA4,1.9045320259508236,0.17630958079841633,258
kidney,mature alpha-beta T cell,7713,0.07%,PDCD1,1.8497182846069335,0.15765870499899262,320
kidney,mature alpha-beta T cell,7713,0.08%,HAVCR2,1.8520130136395028,0.1584395074972434,362
kidney,mature alpha-beta T cell,7713,0.11%,LAG3,1.840922566203328,0.15466588153008998,462
kidney,mature alpha-beta T cell,7713,0.18%,TOX,2.0712652925270887,0.2330420965928843,796
kidney,memory T cell,229,0.00%,CTLA4,1.8437999089558919,0.15564492366431976,12
kidney,memory T cell,229,0.00%,PDCD1,1.676797972785102,0.09882099058805877,18
kidney,memory T cell,229,0.00%,HAVCR2,1.6318514897273138,0.08352753948293455,13
kidney,memory T cell,229,0.00%,LAG3,1.691221691313244,0.10372879246836615,21
kidney,memory T cell,229,0.00%,TOX,1.6168172359466553,0.07841199741035655,16
kidney,precursor B cell,77,,CTLA4,,,
kidney,precursor B cell,77,,PDCD1,,,
kidney,precursor B cell,77,,HAVCR2,,,
kidney,precursor B cell,77,,LAG3,,,
kidney,precursor B cell,77,,TOX,,,
kidney,myeloid lineage restricted progenitor cell,85,,CTLA4,,,
kidney,myeloid lineage restricted progenitor cell,85,,PDCD1,,,
kidney,myeloid lineage restricted progenitor cell,85,,HAVCR2,,,
kidney,myeloid lineage restricted progenitor cell,85,,LAG3,,,
kidney,myeloid lineage restricted progenitor cell,85,,TOX,,,
kidney,mononuclear cell,44559,0.19%,CTLA4,1.894719252900449,0.17297069520288186,835
kidney,mononuclear cell,44559,0.18%,PDCD1,1.8342736388922665,0.1524035233250552,771
kidney,mononuclear cell,44559,0.88%,HAVCR2,1.8748740569383544,0.166218186141657,3877
kidney,mononuclear cell,44559,0.24%,LAG3,1.862896422161559,0.16214268658414008,1036
kidney,mononuclear cell,44559,0.71%,TOX,2.172983064984771,0.2676524970908196,3119
kidney,lymphocyte of B lineage,3503,0.00%,CTLA4,1.434110164642334,0.016244248757797394,1
kidney,lymphocyte of B lineage,3503,0.00%,PDCD1,1.532773494720459,0.049815347356958646,3
kidney,lymphocyte of B lineage,3503,0.01%,HAVCR2,1.8541433272823211,0.1591643661584457,31
kidney,lymphocyte of B lineage,3503,0.00%,LAG3,2.1364971160888673,0.25523781995699046,5
kidney,lymphocyte of B lineage,3503,0.07%,TOX,2.2826998384291945,0.30498463068460785,301
kidney,endo-epithelial cell,4731,,CTLA4,,,
kidney,endo-epithelial cell,4731,,PDCD1,,,
kidney,endo-epithelial cell,4731,0.02%,HAVCR2,2.0338258848085506,0.2203029963920498,91
kidney,endo-epithelial cell,4731,0.00%,LAG3,1.9015680313110352,0.17530105456865164,5
kidney,endo-epithelial cell,4731,0.09%,TOX,2.261615762639578,0.29781058145431194,403
kidney,epithelial cell of distal tubule,69072,0.00%,CTLA4,1.6962828636169434,0.10545090254006445,3
kidney,epithelial cell of distal tubule,69072,0.00%,PDCD1,1.8127099445887975,0.14506627951774903,14
kidney,epithelial cell of distal tubule,69072,0.11%,HAVCR2,1.7818960069884635,0.1345815559979763,493
kidney,epithelial cell of distal tubule,69072,0.01%,LAG3,1.7304065632370282,0.11706180279659269,53
kidney,epithelial cell of distal tubule,69072,3.49%,TOX,2.074194268997258,0.23403870757081116,15318
kidney,connective tissue cell,42245,0.00%,CTLA4,1.6462721824645996,0.08843431181028545,1
kidney,connective tissue cell,42245,0.00%,PDCD1,1.8400262594223022,0.15436090496689184,2
kidney,connective tissue cell,42245,0.11%,HAVCR2,2.031641045080023,0.21955958473250323,494
kidney,connective tissue cell,42245,0.03%,LAG3,2.038211398654514,0.22179520750649567,153
kidney,connective tissue cell,42245,0.55%,TOX,2.2900499310851195,0.30748556679805183,2426
kidney,mature T cell,8599,0.06%,CTLA4,1.9083748953683035,0.17761715219313579,280
kidney,mature T cell,8599,0.09%,PDCD1,1.8459959688698848,0.15639215309438204,391
kidney,mature T cell,8599,0.08%,HAVCR2,1.8512680177097371,0.15818601583226177,371
kidney,mature T cell,8599,0.13%,LAG3,1.8341174858015146,0.15235039081065452,586
kidney,mature T cell,8599,0.20%,TOX,2.050580796218714,0.22600400792820433,869
kidney,vein endothelial cell,1812,,CTLA4,,,
kidney,vein endothelial cell,1812,,PDCD1,,,
kidney,vein endothelial cell,1812,0.00%,HAVCR2,1.5728505849838257,0.06345194311886541,8
kidney,vein endothelial cell,1812,0.00%,LAG3,1.7708336114883423,0.1308174749581065,8
kidney,vein endothelial cell,1812,0.00%,TOX,1.7778396606445312,0.1332013471305413,3
kidney,hematopoietic precursor cell,154,,CTLA4,,,
kidney,hematopoietic precursor cell,154,,PDCD1,,,
kidney,hematopoietic precursor cell,154,,HAVCR2,,,
kidney,hematopoietic precursor cell,154,,LAG3,,,
kidney,hematopoietic precursor cell,154,0.00%,TOX,1.8806531429290771,0.16818457289805333,2
kidney,precursor cell,9863,0.00%,CTLA4,1.5901989936828613,0.06935489752464824,1
kidney,precursor cell,9863,0.00%,PDCD1,1.4635229110717773,0.026252204192436582,1
kidney,precursor cell,9863,0.04%,HAVCR2,1.823790402756524,0.14883650654513678,194
kidney,precursor cell,9863,0.00%,LAG3,1.7113255587491123,0.11056931685954151,11
kidney,precursor cell,9863,0.00%,TOX,2.0282726287841797,0.21841345034294604,20
kidney,perivascular cell,26511,0.00%,CTLA4,1.6462721824645996,0.08843431181028545,1
kidney,perivascular cell,26511,,PDCD1,,,
kidney,perivascular cell,26511,0.07%,HAVCR2,2.133645910965769,0.2542676713897551,304
kidney,perivascular cell,26511,0.03%,LAG3,2.0856374966896185,0.23793237024009964,118
kidney,perivascular cell,26511,0.45%,TOX,2.356308750943159,0.33003073502577096,1988
kidney,mast cell,295,0.00%,CTLA4,2.3365800380706787,0.3233178603989756,1
kidney,mast cell,295,,PDCD1,,,
kidney,mast cell,295,0.00%,HAVCR2,1.8474044799804688,0.15687141185580825,15
kidney,mast cell,295,0.00%,LAG3,1.4699372053146362,0.02843472635442461,1
kidney,mast cell,295,0.01%,TOX,2.363794417608352,0.3325778014333071,42
kidney,podocyte,8309,,CTLA4,,,
kidney,podocyte,8309,0.00%,PDCD1,1.7705259323120117,0.13071278431004787,3
kidney,podocyte,8309,0.01%,HAVCR2,1.8433681356495824,0.15549800885587853,58
kidney,podocyte,8309,0.00%,LAG3,1.568589297207919,0.06200200105861782,11
kidney,podocyte,8309,0.04%,TOX,1.9985818206948578,0.20831088189055205,189
kidney,taste receptor cell,4728,,CTLA4,,,
kidney,taste receptor cell,4728,,PDCD1,,,
kidney,taste receptor cell,4728,0.02%,HAVCR2,2.0338258848085506,0.2203029963920498,91
kidney,taste receptor cell,4728,0.00%,LAG3,1.9015680313110352,0.17530105456865164,5
kidney,taste receptor cell,4728,0.09%,TOX,2.261615762639578,0.29781058145431194,403
kidney,epithelial cell,331319,0.01%,CTLA4,2.1866514624618905,0.2723032940893962,41
kidney,epithelial cell,331319,0.01%,PDCD1,1.8623728896632339,0.16196454987309233,33
kidney,epithelial cell,331319,1.45%,HAVCR2,1.868428807166431,0.16402513107836114,6363
kidney,epithelial cell,331319,0.08%,LAG3,1.9128641874893852,0.17914467481291696,368
kidney,epithelial cell,331319,8.49%,TOX,2.244451312525144,0.2919702206360042,37285
kidney,urothelial cell,45,,CTLA4,,,
kidney,urothelial cell,45,,PDCD1,,,
kidney,urothelial cell,45,,HAVCR2,,,
kidney,urothelial cell,45,,LAG3,,,
kidney,urothelial cell,45,,TOX,,,
kidney,kidney collecting duct epithelial cell,37790,0.00%,CTLA4,1.5525927543640137,0.056559031349069,1
kidney,kidney collecting duct epithelial cell,37790,0.00%,PDCD1,1.7312284708023071,0.11734146434756126,4
kidney,kidney collecting duct epithelial cell,37790,0.04%,HAVCR2,1.8293059549213928,0.1507132235119066,162
kidney,kidney collecting duct epithelial cell,37790,0.00%,LAG3,1.6844351919073808,0.10141962410239896,19
kidney,kidney collecting duct epithelial cell,37790,2.00%,TOX,2.6316844575082508,0.4237298326498847,8787
kidney,kidney collecting duct intercalated cell,14846,,CTLA4,,,
kidney,kidney collecting duct intercalated cell,14846,,PDCD1,,,
kidney,kidney collecting duct intercalated cell,14846,0.01%,HAVCR2,1.9005149254432092,0.17494272568500108,65
kidney,kidney collecting duct intercalated cell,14846,0.00%,LAG3,1.8455290794372559,0.15623328970344152,3
kidney,kidney collecting duct intercalated cell,14846,0.29%,TOX,2.139651494033646,0.2563111258439835,1278
kidney,kidney collecting duct alpha-intercalated cell,376,,CTLA4,,,
kidney,kidney collecting duct alpha-intercalated cell,376,,PDCD1,,,
kidney,kidney collecting duct alpha-intercalated cell,376,,HAVCR2,,,
kidney,kidney collecting duct alpha-intercalated cell,376,,LAG3,,,
kidney,kidney collecting duct alpha-intercalated cell,376,0.00%,TOX,1.6443417072296143,0.0877774499913542,2
kidney,kidney outer medulla collecting duct intercalated cell,62,,CTLA4,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,,PDCD1,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,,HAVCR2,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,,LAG3,,,
kidney,kidney outer medulla collecting duct intercalated cell,62,,TOX,,,
kidney,kidney collecting duct principal cell,22899,0.00%,CTLA4,1.5525927543640137,0.056559031349069,1
kidney,kidney collecting duct principal cell,22899,0.00%,PDCD1,1.7312284708023071,0.11734146434756126,4
kidney,kidney collecting duct principal cell,22899,0.02%,HAVCR2,1.781588682194346,0.1344769859317003,97
kidney,kidney collecting duct principal cell,22899,0.00%,LAG3,1.6542301177978516,0.09114207194271567,16
kidney,kidney collecting duct principal cell,22899,1.71%,TOX,2.7154263841723267,0.4522237875437377,7509
kidney,kidney cortex collecting duct epithelial cell,45,,CTLA4,,,
kidney,kidney cortex collecting duct epithelial cell,45,,PDCD1,,,
kidney,kidney cortex collecting duct epithelial cell,45,,HAVCR2,,,
kidney,kidney cortex collecting duct epithelial cell,45,,LAG3,,,
kidney,kidney cortex collecting duct epithelial cell,45,,TOX,,,
