# Created At: Thu Sep 25 2025 10:10:00 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=SLC9A1%2CSLC4A2%2CSLC4A3%2CCA2%2CCA9%2CCA4%2CSLC4A7%2CSLC4A4%2CSLC4A5&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
kidney,glomerular capillary endothelial cell,362,,SLC4A3,,,
kidney,glomerular capillary endothelial cell,362,0.02%,CA2,1.9365810818142362,0.1352109183132394,72
kidney,glomerular capillary endothelial cell,362,,CA9,,,
kidney,glomerular capillary endothelial cell,362,0.00%,CA4,2.06221686469184,0.16608508641743117,9
kidney,glomerular capillary endothelial cell,362,0.00%,SLC4A7,1.9908444086710613,0.148545774330354,3
kidney,glomerular capillary endothelial cell,362,0.00%,SLC4A4,2.0468239784240723,0.16230238576197573,2
kidney,glomerular capillary endothelial cell,362,0.00%,SLC4A5,1.9074862003326416,0.12806104236818797,2
kidney,endothelial cell of arteriole,143,0.00%,SLC9A1,1.8264098167419434,0.10813705384417194,2
kidney,endothelial cell of arteriole,143,0.00%,SLC4A2,1.6340641975402832,0.060869381805846,6
kidney,endothelial cell of arteriole,143,,SLC4A3,,,
kidney,endothelial cell of arteriole,143,0.00%,CA2,1.8767619132995605,0.1205107507154913,4
kidney,endothelial cell of arteriole,143,,CA9,,,
kidney,endothelial cell of arteriole,143,,CA4,,,
kidney,endothelial cell of arteriole,143,0.00%,SLC4A7,1.4911433458328247,0.025747521614875483,1
kidney,endothelial cell of arteriole,143,0.00%,SLC4A4,2.054762522379557,0.1642532307757958,3
kidney,endothelial cell of arteriole,143,0.00%,SLC4A5,1.6934185028076172,0.07545531231512172,2
kidney,vasa recta descending limb cell,732,0.00%,SLC9A1,1.6833116213480632,0.07297161260756783,12
kidney,vasa recta descending limb cell,732,0.00%,SLC4A2,1.8152694702148438,0.10539938688704634,12
kidney,vasa recta descending limb cell,732,,SLC4A3,,,
kidney,vasa recta descending limb cell,732,0.01%,CA2,1.9675745964050293,0.14282737086918113,32
kidney,vasa recta descending limb cell,732,,CA9,,,
kidney,vasa recta descending limb cell,732,0.00%,CA4,1.9963714198062295,0.1499040009994803,19
kidney,vasa recta descending limb cell,732,0.00%,SLC4A7,1.820357929576527,0.10664984233951094,11
kidney,vasa recta descending limb cell,732,0.00%,SLC4A4,1.7948896884918213,0.10039118944176664,2
kidney,vasa recta descending limb cell,732,,SLC4A5,,,
kidney,vasa recta ascending limb cell,1080,0.01%,SLC9A1,1.6806733504585598,0.07232327487224065,23
kidney,vasa recta ascending limb cell,1080,0.01%,SLC4A2,1.7121318319569463,0.08005398999048048,23
kidney,vasa recta ascending limb cell,1080,,SLC4A3,,,
kidney,vasa recta ascending limb cell,1080,0.04%,CA2,1.9697492222586077,0.14336177088348684,167
kidney,vasa recta ascending limb cell,1080,,CA9,,,
kidney,vasa recta ascending limb cell,1080,0.06%,CA4,2.1062399243551586,0.17690346405933502,252
kidney,vasa recta ascending limb cell,1080,0.01%,SLC4A7,1.6706442997373383,0.06985870155721532,29
kidney,vasa recta ascending limb cell,1080,0.00%,SLC4A4,1.7275863885879517,0.08385184573247283,4
kidney,vasa recta ascending limb cell,1080,0.00%,SLC4A5,2.030713653564453,0.1583433792867776,5
kidney,kidney capillary endothelial cell,3820,0.01%,SLC9A1,1.8346743667334842,0.11016801269920537,57
kidney,kidney capillary endothelial cell,3820,0.02%,SLC4A2,1.8341200495340737,0.11003179288980348,83
kidney,kidney capillary endothelial cell,3820,,SLC4A3,,,
kidney,kidney capillary endothelial cell,3820,0.08%,CA2,1.9564129294556751,0.14008446455838047,337
kidney,kidney capillary endothelial cell,3820,,CA9,,,
kidney,kidney capillary endothelial cell,3820,0.12%,CA4,2.1882575078841744,0.19705874628367828,545
kidney,kidney capillary endothelial cell,3820,0.03%,SLC4A7,2.0301907243399784,0.15821487286596947,145
kidney,kidney capillary endothelial cell,3820,0.05%,SLC4A4,2.346840344942533,0.23602943646156552,208
kidney,kidney capillary endothelial cell,3820,0.00%,SLC4A5,1.9309953053792317,0.13383825045781822,9
kidney,endothelial cell of lymphatic vessel,14,,SLC9A1,,,
kidney,endothelial cell of lymphatic vessel,14,0.00%,SLC4A2,1.4253904819488525,0.009589187369738399,2
kidney,endothelial cell of lymphatic vessel,14,,SLC4A3,,,
kidney,endothelial cell of lymphatic vessel,14,,CA2,,,
kidney,endothelial cell of lymphatic vessel,14,,CA9,,,
kidney,endothelial cell of lymphatic vessel,14,0.00%,CA4,2.3424296379089355,0.23494553419029704,2
kidney,endothelial cell of lymphatic vessel,14,0.00%,SLC4A7,1.7457799911499023,0.08832280401404573,1
kidney,endothelial cell of lymphatic vessel,14,,SLC4A4,,,
kidney,endothelial cell of lymphatic vessel,14,,SLC4A5,,,
kidney,glomerular endothelial cell,984,0.00%,SLC9A1,1.618101543850369,0.05694666455027293,9
kidney,glomerular endothelial cell,984,0.01%,SLC4A2,1.7063551510081572,0.07863440860520787,34
kidney,glomerular endothelial cell,984,0.00%,SLC4A3,1.6602752208709717,0.0673105685598056,1
kidney,glomerular endothelial cell,984,0.04%,CA2,2.0279978626179247,0.1576759915068117,159
kidney,glomerular endothelial cell,984,,CA9,,,
kidney,glomerular endothelial cell,984,0.01%,CA4,1.9253487723214286,0.13245065206156895,35
kidney,glomerular endothelial cell,984,0.00%,SLC4A7,1.7827316522598267,0.09740343192678268,8
kidney,glomerular endothelial cell,984,0.00%,SLC4A4,1.6921849780612521,0.07515218171404879,9
kidney,glomerular endothelial cell,984,0.00%,SLC4A5,1.6909423828125,0.07484682209661547,5
kidney,kidney distal convoluted tubule epithelial cell,15732,0.10%,SLC9A1,1.814431599208287,0.105193485592737,448
kidney,kidney distal convoluted tubule epithelial cell,15732,0.12%,SLC4A2,1.7561346677841445,0.09086739775754624,529
kidney,kidney distal convoluted tubule epithelial cell,15732,0.03%,SLC4A3,1.8073396228608631,0.10345067900590159,147
kidney,kidney distal convoluted tubule epithelial cell,15732,1.17%,CA2,2.192368571359129,0.19806901311933292,5143
kidney,kidney distal convoluted tubule epithelial cell,15732,0.00%,CA9,1.4612298011779785,0.01839646457433705,1
kidney,kidney distal convoluted tubule epithelial cell,15732,0.01%,CA4,1.7545883695958024,0.09048740513830503,59
kidney,kidney distal convoluted tubule epithelial cell,15732,0.08%,SLC4A7,1.8606354127447289,0.11654776916948328,332
kidney,kidney distal convoluted tubule epithelial cell,15732,0.31%,SLC4A4,1.9999345032095213,0.15077960533323653,1368
kidney,kidney distal convoluted tubule epithelial cell,15732,0.05%,SLC4A5,1.7316367050697064,0.08484718439370996,232
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,SLC9A1,1.6251314878463745,0.058674227094354624,4
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,SLC4A2,1.5922517776489258,0.05059425436204717,4
kidney,epithelial cell of early distal convoluted tubule,227,,SLC4A3,,,
kidney,epithelial cell of early distal convoluted tubule,227,0.04%,CA2,2.2390216099733564,0.20953369080713974,173
kidney,epithelial cell of early distal convoluted tubule,227,,CA9,,,
kidney,epithelial cell of early distal convoluted tubule,227,,CA4,,,
kidney,epithelial cell of early distal convoluted tubule,227,0.00%,SLC4A7,1.9204622507095337,0.13124982148420558,1
kidney,epithelial cell of early distal convoluted tubule,227,,SLC4A4,,,
kidney,epithelial cell of early distal convoluted tubule,227,,SLC4A5,,,
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.38%,SLC9A1,1.7548956160607867,0.09056290893819446,1678
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.41%,SLC4A2,1.753055112521032,0.09011061728703244,1783
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.10%,SLC4A3,1.7930163006449855,0.09993081668821836,430
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.85%,CA2,1.834071918065962,0.11001996489778124,3737
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.00%,CA9,1.8544301986694336,0.11502287858421266,4
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.69%,CA4,1.9133625658761528,0.12950512058759775,3036
kidney,kidney loop of Henle ascending limb epithelial cell,53287,5.27%,SLC4A7,2.3688337379034,0.24143416826569553,23147
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.90%,SLC4A4,1.957927817222822,0.14045673827300717,3937
kidney,kidney loop of Henle ascending limb epithelial cell,53287,0.14%,SLC4A5,1.7352020007221638,0.08572333237316221,595
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.03%,SLC9A1,1.7103021894182477,0.07960436735896163,140
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.02%,SLC4A2,1.7024235725402832,0.0776682490306684,96
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.00%,SLC4A3,1.6452761888504028,0.06362465499762932,8
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.13%,CA2,1.835174450771414,0.11029090506553313,556
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.00%,CA9,1.842704176902771,0.1121412857853677,2
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.01%,CA4,1.7614328720990349,0.09216939665405201,51
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.36%,SLC4A7,2.0899206177302423,0.17289310168850974,1569
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.02%,SLC4A4,1.844386040409909,0.11255459269091922,79
kidney,kidney loop of Henle thin ascending limb epithelial cell,4120,0.01%,SLC4A5,1.641304473876953,0.06264863214057684,25
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.35%,SLC9A1,1.7607367443647541,0.09199832783752614,1525
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.38%,SLC4A2,1.7590926958765793,0.09159431372440678,1662
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.10%,SLC4A3,1.7958171537137144,0.1006191079257818,422
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.70%,CA2,1.8341704471808167,0.11004417778033355,3086
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.00%,CA9,1.8661562204360962,0.11790447138305761,2
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.64%,CA4,1.9039933958481825,0.12720270861694036,2806
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,4.90%,SLC4A7,2.390679414700966,0.24680259979331984,21536
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.88%,SLC4A4,1.9616298030827484,0.14136647697276958,3846
kidney,kidney loop of Henle thick ascending limb epithelial cell,48785,0.13%,SLC4A5,1.739622628961171,0.08680967271546905,569
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,SLC9A1,1.5472432772318523,0.03953371113012352,3
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,SLC4A2,1.673091506958008,0.07046008665138354,5
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,SLC4A3,1.5131641626358032,0.031158992648005524,1
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,CA2,1.5833751971905048,0.048412893041358276,13
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,,CA9,,,
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.02%,CA4,1.9260472539645523,0.13262229933572572,67
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.01%,SLC4A7,1.6928095499674478,0.07530566615600771,45
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,0.00%,SLC4A4,1.5648445553249783,0.04385910956557732,9
kidney,kidney loop of Henle cortical thick ascending limb epithelial cell,1156,,SLC4A5,,,
kidney,macula densa epithelial cell,53,,SLC9A1,,,
kidney,macula densa epithelial cell,53,,SLC4A2,,,
kidney,macula densa epithelial cell,53,,SLC4A3,,,
kidney,macula densa epithelial cell,53,0.00%,CA2,1.6937105178833007,0.07552707310117417,5
kidney,macula densa epithelial cell,53,,CA9,,,
kidney,macula densa epithelial cell,53,0.01%,CA4,2.5022322914817114,0.2742159862613312,44
kidney,macula densa epithelial cell,53,0.00%,SLC4A7,2.3707666397094727,0.241909166183667,1
kidney,macula densa epithelial cell,53,,SLC4A4,,,
kidney,macula densa epithelial cell,53,,SLC4A5,,,
kidney,kidney epithelial cell,288294,1.04%,SLC9A1,1.7904205455763342,0.09929292693649912,4572
kidney,kidney epithelial cell,288294,1.54%,SLC4A2,1.8100437185743863,0.10411519275920443,6762
kidney,kidney epithelial cell,288294,0.22%,SLC4A3,1.812341822574013,0.10467993671654115,950
kidney,kidney epithelial cell,288294,14.41%,CA2,2.062045186750983,0.16604289769154112,63333
kidney,kidney epithelial cell,288294,0.01%,CA9,1.8274726867675781,0.10839824716897752,50
kidney,kidney epithelial cell,288294,1.76%,CA4,1.9329280209680026,0.13431320261411148,7735
kidney,kidney epithelial cell,288294,9.59%,SLC4A7,2.175518682355454,0.19392826361532228,42132
kidney,kidney epithelial cell,288294,15.28%,SLC4A4,2.32887651746481,0.23161494389711643,67135
kidney,kidney epithelial cell,288294,0.57%,SLC4A5,1.778411719681538,0.09634183688143806,2516
kidney,epithelial cell of nephron,267461,1.01%,SLC9A1,1.790431774641451,0.09929568640546671,4445
kidney,epithelial cell of nephron,267461,1.49%,SLC4A2,1.81118481843469,0.10439561055184084,6561
kidney,epithelial cell of nephron,267461,0.21%,SLC4A3,1.81225401581041,0.10465835878135359,927
kidney,epithelial cell of nephron,267461,13.06%,CA2,2.0807851970818816,0.17064813209195168,57400
kidney,epithelial cell of nephron,267461,0.01%,CA9,1.8274726867675781,0.10839824716897752,50
kidney,epithelial cell of nephron,267461,1.60%,CA4,1.9191521678327887,0.13092787722564628,7039
kidney,epithelial cell of nephron,267461,9.50%,SLC4A7,2.1786314281010535,0.19469320042881647,41760
kidney,epithelial cell of nephron,267461,14.50%,SLC4A4,2.348380574348188,0.2364079377173386,63707
kidney,epithelial cell of nephron,267461,0.57%,SLC4A5,1.778877031563755,0.09645618421898311,2490
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,SLC9A1,1.5051498413085938,0.02918952584300834,19
kidney,mesonephric nephron tubule epithelial cell,3513,0.01%,SLC4A2,1.5616069793701173,0.04306349654840171,40
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,SLC4A3,1.5414842878069197,0.03811847732058973,14
kidney,mesonephric nephron tubule epithelial cell,3513,0.01%,CA2,1.5960348378057065,0.05152391653753189,23
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,CA9,1.4147032499313354,0.00696287032598046,1
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,CA4,1.8387588262557983,0.11117174178831007,2
kidney,mesonephric nephron tubule epithelial cell,3513,0.06%,SLC4A7,1.6208026960784314,0.057610454961365104,255
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,SLC4A4,1.5160148938496907,0.03185954111199824,6
kidney,mesonephric nephron tubule epithelial cell,3513,0.00%,SLC4A5,1.6041558980941772,0.053519613740889836,4
kidney,kidney cortex tubule cell,188958,0.69%,SLC9A1,1.7955284495350559,0.10054816077091772,3038
kidney,kidney cortex tubule cell,188958,1.16%,SLC4A2,1.8189530242132526,0.10630459607795444,5116
kidney,kidney cortex tubule cell,188958,0.16%,SLC4A3,1.8128857559032654,0.10481360475808285,712
kidney,kidney cortex tubule cell,188958,9.10%,CA2,2.0574035064407203,0.16490223525523043,39980
kidney,kidney cortex tubule cell,188958,0.01%,CA9,1.8400078667534723,0.11147868528331498,45
kidney,kidney cortex tubule cell,188958,1.41%,CA4,1.8933017026243761,0.12457529526105088,6211
kidney,kidney cortex tubule cell,188958,7.42%,SLC4A7,2.2495236397374554,0.21211449561406243,32604
kidney,kidney cortex tubule cell,188958,12.60%,SLC4A4,2.394457392776524,0.24773101308073775,55375
kidney,kidney cortex tubule cell,188958,0.38%,SLC4A5,1.7856489039179104,0.0981203273528386,1675
kidney,kidney connecting tubule epithelial cell,10457,0.06%,SLC9A1,1.7966776823739283,0.10083057718959657,277
kidney,kidney connecting tubule epithelial cell,10457,0.05%,SLC4A2,1.7248173014322916,0.08317136075931597,225
kidney,kidney connecting tubule epithelial cell,10457,0.01%,SLC4A3,1.876816142689098,0.12052407723163516,33
kidney,kidney connecting tubule epithelial cell,10457,0.80%,CA2,2.1499703182591436,0.18764992101395503,3527
kidney,kidney connecting tubule epithelial cell,10457,,CA9,,,
kidney,kidney connecting tubule epithelial cell,10457,0.02%,CA4,1.72039794921875,0.08208533399188267,91
kidney,kidney connecting tubule epithelial cell,10457,0.07%,SLC4A7,1.8515110589987458,0.1143055191914652,299
kidney,kidney connecting tubule epithelial cell,10457,0.28%,SLC4A4,2.0447994115463968,0.16180486175497824,1242
kidney,kidney connecting tubule epithelial cell,10457,0.04%,SLC4A5,1.77715286935211,0.09603248268473881,157
kidney,kidney glomerular epithelial cell,11082,0.02%,SLC9A1,1.7848730178106398,0.09792965844023337,105
kidney,kidney glomerular epithelial cell,11082,0.06%,SLC4A2,1.6899372396433925,0.07459981476748505,271
kidney,kidney glomerular epithelial cell,11082,0.00%,SLC4A3,2.049436569213867,0.16294441278154045,13
kidney,kidney glomerular epithelial cell,11082,0.21%,CA2,1.8679937784207468,0.11835603918340772,914
kidney,kidney glomerular epithelial cell,11082,0.00%,CA9,1.491181492805481,0.025756895982746476,1
kidney,kidney glomerular epithelial cell,11082,0.01%,CA4,2.008961533055161,0.1529979386022492,33
kidney,kidney glomerular epithelial cell,11082,0.13%,SLC4A7,1.908875049947641,0.1284023430351063,567
kidney,kidney glomerular epithelial cell,11082,0.18%,SLC4A4,2.079221778579905,0.17026393226813033,790
kidney,kidney glomerular epithelial cell,11082,0.02%,SLC4A5,1.8238661024305556,0.10751195276659649,81
kidney,parietal epithelial cell,2411,0.01%,SLC9A1,1.9294953217377533,0.13346963933414133,37
kidney,parietal epithelial cell,2411,0.01%,SLC4A2,1.7953700015419407,0.10050922321775282,57
kidney,parietal epithelial cell,2411,0.00%,SLC4A3,2.48150520324707,0.2691224405229315,5
kidney,parietal epithelial cell,2411,0.02%,CA2,1.9322288708809094,0.13414139107424145,78
kidney,parietal epithelial cell,2411,0.00%,CA9,1.491181492805481,0.025756895982746476,1
kidney,parietal epithelial cell,2411,0.00%,CA4,1.949557410346137,0.13839976578402272,9
kidney,parietal epithelial cell,2411,0.06%,SLC4A7,1.9761924174294543,0.14494514375924336,268
kidney,parietal epithelial cell,2411,0.09%,SLC4A4,2.122328561754083,0.1808571409835731,398
kidney,parietal epithelial cell,2411,0.01%,SLC4A5,1.8539280891418457,0.11489948846711069,48
kidney,glomerular mesangial cell,78,,SLC9A1,,,
kidney,glomerular mesangial cell,78,,SLC4A2,,,
kidney,glomerular mesangial cell,78,,SLC4A3,,,
kidney,glomerular mesangial cell,78,0.00%,CA2,1.6052929560343425,0.05379903825821122,3
kidney,glomerular mesangial cell,78,,CA9,,,
kidney,glomerular mesangial cell,78,,CA4,,,
kidney,glomerular mesangial cell,78,0.00%,SLC4A7,1.5941296815872192,0.05105573691539648,2
kidney,glomerular mesangial cell,78,,SLC4A4,,,
kidney,glomerular mesangial cell,78,,SLC4A5,,,
kidney,kidney loop of Henle epithelial cell,68286,0.44%,SLC9A1,1.7773888820722836,0.09609048125990963,1942
kidney,kidney loop of Henle epithelial cell,68286,0.49%,SLC4A2,1.7755541456241242,0.09563960683361224,2141
kidney,kidney loop of Henle epithelial cell,68286,0.10%,SLC4A3,1.8035336384731055,0.10251538335128674,452
kidney,kidney loop of Henle epithelial cell,68286,1.37%,CA2,2.0690812875103477,0.16777197321976295,6040
kidney,kidney loop of Henle epithelial cell,68286,0.00%,CA9,1.869302749633789,0.1186777102579167,7
kidney,kidney loop of Henle epithelial cell,68286,0.80%,CA4,1.9723057821883043,0.14399002868735464,3497
kidney,kidney loop of Henle epithelial cell,68286,5.89%,SLC4A7,2.3275424307381485,0.23128710085016665,25862
kidney,kidney loop of Henle epithelial cell,68286,1.09%,SLC4A4,1.9512593405019787,0.13881800393663754,4801
kidney,kidney loop of Henle epithelial cell,68286,0.17%,SLC4A5,1.7286542307333168,0.08411426092303094,753
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.04%,SLC9A1,1.7585694723289107,0.09146573497560771,179
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.06%,SLC4A2,1.7667047238817402,0.0934649195889327,255
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.00%,SLC4A3,1.8811459174522986,0.12158809092925009,13
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.15%,CA2,1.8181782505795983,0.10611420054843047,647
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.00%,CA9,1.5061101913452148,0.02942552555416063,2
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.01%,CA4,1.7416731735755657,0.08731358058056864,58
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.59%,SLC4A7,1.9603607824542388,0.14105462349189893,2595
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.15%,SLC4A4,1.8040188626126126,0.10263462399521973,666
kidney,kidney loop of Henle descending limb epithelial cell,10079,0.03%,SLC4A5,1.6944745630999796,0.07571483219272157,153
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.04%,SLC9A1,1.7585056849888392,0.09145005965592426,175
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.06%,SLC4A2,1.773654906217717,0.09517288122916683,242
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.00%,SLC4A3,1.8929125467936199,0.12447966277273981,12
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.12%,CA2,1.8363501555728217,0.11057982679506083,548
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.00%,CA9,1.5061101913452148,0.02942552555416063,2
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.01%,CA4,1.7370486375762195,0.08617713124601244,41
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.59%,SLC4A7,1.9620862299384212,0.1414786408734239,2578
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.14%,SLC4A4,1.810744719914911,0.10428745923244086,617
kidney,kidney loop of Henle thin descending limb epithelial cell,9068,0.03%,SLC4A5,1.6944745630999796,0.07571483219272157,153
kidney,mononuclear phagocyte,19343,0.03%,SLC9A1,1.8145319452348925,0.10521814496941337,151
kidney,mononuclear phagocyte,19343,0.06%,SLC4A2,1.8401452927362352,0.11151245681556896,252
kidney,mononuclear phagocyte,19343,0.01%,SLC4A3,1.8540247403658354,0.11492323987032231,26
kidney,mononuclear phagocyte,19343,0.13%,CA2,1.9443999526729205,0.13713235444987862,553
kidney,mononuclear phagocyte,19343,,CA9,,,
kidney,mononuclear phagocyte,19343,0.01%,CA4,2.024956048703661,0.15692848572478352,51
kidney,mononuclear phagocyte,19343,0.37%,SLC4A7,1.9680965779250457,0.14295564439784586,1641
kidney,mononuclear phagocyte,19343,0.06%,SLC4A4,2.1265801323784723,0.18190193652794542,261
kidney,mononuclear phagocyte,19343,0.01%,SLC4A5,1.943932631920124,0.13701751344558868,58
kidney,monocyte,4361,0.01%,SLC9A1,1.8075086321149554,0.1034922119195548,35
kidney,monocyte,4361,0.01%,SLC4A2,1.777309683866279,0.09607101882118609,43
kidney,monocyte,4361,0.00%,SLC4A3,1.8393030166625977,0.11130547300496973,3
kidney,monocyte,4361,0.03%,CA2,1.8728449264628775,0.11954817693843708,149
kidney,monocyte,4361,,CA9,,,
kidney,monocyte,4361,0.00%,CA4,1.8920841217041016,0.12427608275047469,12
kidney,monocyte,4361,0.03%,SLC4A7,1.834231972694397,0.11005929727101899,128
kidney,monocyte,4361,0.01%,SLC4A4,1.8747007581922743,0.12000423539148394,36
kidney,monocyte,4361,0.00%,SLC4A5,1.6528766949971516,0.06549242944115925,3
kidney,non-classical monocyte,922,0.00%,SLC9A1,1.933016640799386,0.13433498035536343,14
kidney,non-classical monocyte,922,0.00%,SLC4A2,1.9147145197941706,0.12983735437942015,13
kidney,non-classical monocyte,922,,SLC4A3,,,
kidney,non-classical monocyte,922,0.01%,CA2,1.828152550591363,0.10856531923636727,27
kidney,non-classical monocyte,922,,CA9,,,
kidney,non-classical monocyte,922,0.00%,CA4,1.5875416994094849,0.0494367835840757,2
kidney,non-classical monocyte,922,0.01%,SLC4A7,1.9987085782564604,0.1504783423314308,52
kidney,non-classical monocyte,922,0.01%,SLC4A4,1.9151410641877546,0.1299421748613703,23
kidney,non-classical monocyte,922,0.00%,SLC4A5,1.7238355875015259,0.08293011101155728,2
kidney,classical monocyte,537,0.00%,SLC9A1,1.6868715286254883,0.07384643642926227,5
kidney,classical monocyte,537,0.00%,SLC4A2,1.5825586318969727,0.04821222748602743,4
kidney,classical monocyte,537,,SLC4A3,,,
kidney,classical monocyte,537,0.01%,CA2,1.7333932356400923,0.08527884023942614,22
kidney,classical monocyte,537,,CA9,,,
kidney,classical monocyte,537,0.00%,CA4,1.6852633953094482,0.07345124823370065,2
kidney,classical monocyte,537,0.00%,SLC4A7,1.6233518600463868,0.058236895256232976,5
kidney,classical monocyte,537,0.00%,SLC4A4,1.640230941772461,0.062384818679951326,5
kidney,classical monocyte,537,0.00%,SLC4A5,1.5109589099884033,0.030617066300363243,1
kidney,dendritic cell,4142,0.00%,SLC9A1,1.9213328642003678,0.13146376902887902,17
kidney,dendritic cell,4142,0.01%,SLC4A2,1.8007969211887669,0.1018428530613085,37
kidney,dendritic cell,4142,0.00%,SLC4A3,1.8264356759878306,0.10814340858393066,13
kidney,dendritic cell,4142,0.03%,CA2,2.0280669639850486,0.15769297271372543,116
kidney,dendritic cell,4142,,CA9,,,
kidney,dendritic cell,4142,0.00%,CA4,2.013580746120877,0.15413307986084207,9
kidney,dendritic cell,4142,0.06%,SLC4A7,1.854470885033701,0.11503287699088606,255
kidney,dendritic cell,4142,0.01%,SLC4A4,2.1483550601535373,0.18725298194817364,36
kidney,dendritic cell,4142,0.00%,SLC4A5,2.232960065205892,0.2080441060102344,3
kidney,plasmacytoid dendritic cell,244,0.00%,SLC9A1,1.588571548461914,0.049689862221692964,3
kidney,plasmacytoid dendritic cell,244,0.00%,SLC4A2,1.4989091555277507,0.027655918319179764,3
kidney,plasmacytoid dendritic cell,244,0.00%,SLC4A3,1.7061583995819092,0.07858605823503796,2
kidney,plasmacytoid dendritic cell,244,0.00%,CA2,2.106369835989816,0.17693538898991795,7
kidney,plasmacytoid dendritic cell,244,,CA9,,,
kidney,plasmacytoid dendritic cell,244,,CA4,,,
kidney,plasmacytoid dendritic cell,244,0.00%,SLC4A7,1.874170450063852,0.11987391565351663,13
kidney,plasmacytoid dendritic cell,244,0.00%,SLC4A4,2.4075236320495605,0.2509419555253623,2
kidney,plasmacytoid dendritic cell,244,0.00%,SLC4A5,2.29461407661438,0.2231951741925996,1
kidney,"plasmacytoid dendritic cell, human",68,0.00%,SLC9A1,1.5908520221710205,0.05025027365098086,2
kidney,"plasmacytoid dendritic cell, human",68,,SLC4A2,,,
kidney,"plasmacytoid dendritic cell, human",68,,SLC4A3,,,
kidney,"plasmacytoid dendritic cell, human",68,0.00%,CA2,2.0263547897338867,0.15727221714199838,2
kidney,"plasmacytoid dendritic cell, human",68,,CA9,,,
kidney,"plasmacytoid dendritic cell, human",68,,CA4,,,
